week_end,avg_price_prod,avg_price_term,NASCDI
2017-09-17 23:59:59.999999999,37.5,46.875,
2017-09-24 23:59:59.999999999,38.482142857142854,46.875,
2017-10-01 23:59:59.999999999,35.535714285714285,46.875,
2017-10-08 23:59:59.999999999,31.517857142857142,46.875,
2017-10-15 23:59:59.999999999,31.875,49.107142857142854,
2017-10-22 23:59:59.999999999,31.607142857142858,50.0,
2017-10-29 23:59:59.999999999,32.589285714285715,50.0,
2017-11-05 23:59:59.999999999,30.669642857142858,50.0,
2017-11-12 23:59:59.999999999,35.714285714285715,50.0,
2017-11-19 23:59:59.999999999,37.5,50.0,
2017-11-26 23:59:59.999999999,38.839285714285715,50.0,
2017-12-03 23:59:59.999999999,40.17857142857143,50.0,
2017-12-10 23:59:59.999999999,41.160714285714285,50.892857142857146,
2017-12-17 23:59:59.999999999,40.80357142857143,52.901785714285715,
2017-12-24 23:59:59.999999999,39.375,51.5625,
2017-12-31 23:59:59.999999999,34.910714285714285,47.32142857142857,
2018-09-16 23:59:59.999999999,34.375,53.125,
2018-09-23 23:59:59.999999999,34.375,53.125,
2018-09-30 23:59:59.999999999,34.375,59.375,
2018-10-07 23:59:59.999999999,40.625,62.05357142857143,
2018-10-14 23:59:59.999999999,42.63392857142857,63.839285714285715,
2018-10-21 23:59:59.999999999,41.517857142857146,65.625,
2018-10-28 23:59:59.999999999,40.625,62.05357142857143,
2018-11-04 23:59:59.999999999,40.625,63.839285714285715,
2018-11-11 23:59:59.999999999,40.625,50.44642857142857,
2018-11-18 23:59:59.999999999,40.625,49.55357142857143,
2018-11-25 23:59:59.999999999,41.294642857142854,49.107142857142854,
2018-12-02 23:59:59.999999999,43.30357142857143,51.785714285714285,
2018-12-09 23:59:59.999999999,41.07142857142857,48.035714285714285,
2018-12-16 23:59:59.999999999,40.625,46.785714285714285,
2018-12-23 23:59:59.999999999,39.285714285714285,46.42857142857143,
2018-12-30 23:59:59.999999999,37.5,44.642857142857146,
2019-01-06 23:59:59.999999999,37.5,47.32142857142857,
2019-09-15 23:59:59.999999999,60.0,46.875,
2019-09-22 23:59:59.999999999,60.0,46.875,
2019-09-29 23:59:59.999999999,60.0,59.375,
2019-10-06 23:59:59.999999999,60.0,59.375,
2019-10-13 23:59:59.999999999,60.0,59.375,
2019-10-20 23:59:59.999999999,60.0,59.375,
2019-10-27 23:59:59.999999999,60.0,59.375,
2019-11-03 23:59:59.999999999,60.0,59.375,
2019-11-10 23:59:59.999999999,60.0,59.375,
2019-11-17 23:59:59.999999999,60.0,59.375,
2019-11-24 23:59:59.999999999,60.0,59.375,
2019-12-01 23:59:59.999999999,60.0,59.375,
2019-12-08 23:59:59.999999999,60.0,60.267857142857146,
2019-12-15 23:59:59.999999999,60.0,68.30357142857143,
2019-12-22 23:59:59.999999999,60.0,65.625,
2019-12-29 23:59:59.999999999,60.0,65.17857142857143,
2020-01-05 23:59:59.999999999,60.0,53.57142857142857,
2020-09-20 23:59:59.999999999,48.958333333333336,66.07142857142857,
2020-09-27 23:59:59.999999999,45.75892857142857,62.5,
2020-10-04 23:59:59.999999999,41.07142857142857,70.53571428571429,
2020-10-11 23:59:59.999999999,36.830357142857146,63.392857142857146,
2020-10-18 23:59:59.999999999,43.526785714285715,70.53571428571429,
2020-10-25 23:59:59.999999999,46.875,73.21428571428571,
2020-11-01 23:59:59.999999999,47.767857142857146,68.30357142857143,
2020-11-08 23:59:59.999999999,47.99107142857143,68.75,
2020-11-15 23:59:59.999999999,50.825892857142854,75.0,
2020-11-22 23:59:59.999999999,53.10267857142857,71.42857142857143,
2020-11-29 23:59:59.999999999,54.910714285714285,66.96428571428571,
2020-12-06 23:59:59.999999999,56.473214285714285,66.07142857142857,
2020-12-13 23:59:59.999999999,55.089285714285715,66.07142857142857,
2020-12-20 23:59:59.999999999,56.25,69.64285714285714,
2020-12-27 23:59:59.999999999,56.25,68.75,
2021-01-03 23:59:59.999999999,56.25,72.32142857142857,
2022-09-18 23:59:59.999999999,31.25,42.410714285714285,
2022-09-25 23:59:59.999999999,31.25,39.464285714285715,
2022-10-02 23:59:59.999999999,30.357142857142858,50.44642857142857,
2022-10-09 23:59:59.999999999,28.571428571428573,49.55357142857143,
2022-10-16 23:59:59.999999999,30.803571428571427,54.017857142857146,
2022-10-23 23:59:59.999999999,36.607142857142854,46.875,
2022-10-30 23:59:59.999999999,35.714285714285715,48.660714285714285,
2022-11-06 23:59:59.999999999,34.375,41.07142857142857,
2022-11-13 23:59:59.999999999,35.714285714285715,44.642857142857146,
2022-11-20 23:59:59.999999999,37.5,46.42857142857143,
2022-11-27 23:59:59.999999999,37.5,45.75892857142857,
2022-12-04 23:59:59.999999999,33.92857142857143,41.74107142857143,
2022-12-11 23:59:59.999999999,31.25,37.5,
2022-12-18 23:59:59.999999999,31.25,37.5,
2022-12-25 23:59:59.999999999,31.964285714285715,37.5,
2023-01-01 23:59:59.999999999,35.208333333333336,37.5,
2023-09-17 23:59:59.999999999,37.5,64.28571428571429,
2023-09-24 23:59:59.999999999,37.5,65.625,
2023-10-01 23:59:59.999999999,37.5,65.625,
2023-10-08 23:59:59.999999999,53.125,65.625,
2023-10-15 23:59:59.999999999,58.482142857142854,65.625,
2023-10-22 23:59:59.999999999,60.714285714285715,65.625,
2023-10-29 23:59:59.999999999,62.5,65.625,
2023-11-05 23:59:59.999999999,66.66666666666667,76.78571428571429,
2023-11-12 23:59:59.999999999,66.07142857142857,81.25,
2023-11-19 23:59:59.999999999,66.07142857142857,81.25,
