week_end,avg_price_prod,avg_price_term,NASCDI
2015-09-06 23:59:59.999999999,52.67857142857143,37.5,
2015-09-13 23:59:59.999999999,34.82142857142857,37.5,
2015-09-20 23:59:59.999999999,35.9375,39.285714285714285,
2015-09-27 23:59:59.999999999,42.1875,45.089285714285715,
2015-10-04 23:59:59.999999999,44.642857142857146,47.098214285714285,
2015-10-11 23:59:59.999999999,43.30357142857143,56.69642857142857,
2015-10-18 23:59:59.999999999,37.94642857142857,59.375,
2015-10-25 23:59:59.999999999,46.42857142857143,55.80357142857143,
2015-11-01 23:59:59.999999999,44.19642857142857,57.36607142857143,
2015-11-08 23:59:59.999999999,43.75,56.69642857142857,
2015-11-15 23:59:59.999999999,37.94642857142857,54.24107142857143,
2015-11-22 23:59:59.999999999,40.401785714285715,55.13392857142857,
2015-11-29 23:59:59.999999999,39.955357142857146,51.785714285714285,
2015-12-06 23:59:59.999999999,38.169642857142854,51.5625,
2015-12-13 23:59:59.999999999,41.07142857142857,51.5625,
2015-12-20 23:59:59.999999999,37.5,51.5625,
2015-12-27 23:59:59.999999999,37.94642857142857,52.232142857142854,
2016-01-03 23:59:59.999999999,42.410714285714285,51.607142857142854,
2016-01-10 23:59:59.999999999,38.169642857142854,53.125,
2016-01-17 23:59:59.999999999,35.267857142857146,49.55357142857143,
2016-01-24 23:59:59.999999999,32.36607142857143,55.357142857142854,
2016-01-31 23:59:59.999999999,32.589285714285715,51.69642857142857,
2016-02-07 23:59:59.999999999,34.375,41.07142857142857,
2016-02-14 23:59:59.999999999,34.375,39.330357142857146,
2016-02-21 23:59:59.999999999,34.375,41.517857142857146,
2016-02-28 23:59:59.999999999,34.375,38.57142857142857,
2016-09-04 23:59:59.999999999,34.375,51.5625,
2016-09-11 23:59:59.999999999,34.375,54.330357142857146,
2016-09-18 23:59:59.999999999,34.375,51.74107142857143,
2016-09-25 23:59:59.999999999,34.375,49.6875,
2016-10-02 23:59:59.999999999,34.375,37.94642857142857,
2016-10-09 23:59:59.999999999,34.375,38.57142857142857,
2016-10-16 23:59:59.999999999,34.375,45.9375,
2016-10-23 23:59:59.999999999,34.375,45.892857142857146,
2016-10-30 23:59:59.999999999,34.375,46.25,
2016-11-06 23:59:59.999999999,34.375,45.044642857142854,
2016-11-13 23:59:59.999999999,34.375,45.625,
2016-11-20 23:59:59.999999999,34.375,44.330357142857146,
2016-11-27 23:59:59.999999999,34.375,46.205357142857146,
2016-12-04 23:59:59.999999999,34.375,50.0,
2016-12-11 23:59:59.999999999,34.375,50.3125,
2016-12-18 23:59:59.999999999,34.375,50.3125,
2016-12-25 23:59:59.999999999,34.375,53.080357142857146,
2017-01-01 23:59:59.999999999,34.375,60.0,
2017-01-08 23:59:59.999999999,34.375,60.0,
2017-01-15 23:59:59.999999999,34.375,60.0,
2017-01-22 23:59:59.999999999,34.375,60.0,
2017-01-29 23:59:59.999999999,34.375,60.0,
2017-02-05 23:59:59.999999999,34.375,60.0,
2017-02-12 23:59:59.999999999,34.375,59.464285714285715,
2017-02-19 23:59:59.999999999,34.375,58.125,
2017-02-26 23:59:59.999999999,34.375,58.125,
2017-03-05 23:59:59.999999999,34.375,53.61607142857143,
2017-09-03 23:59:59.999999999,47.098214285714285,46.875,
2017-09-10 23:59:59.999999999,49.55357142857143,46.875,
2017-09-17 23:59:59.999999999,48.125,46.875,
2017-09-24 23:59:59.999999999,46.205357142857146,46.875,
2017-10-01 23:59:59.999999999,40.580357142857146,46.875,
2017-10-08 23:59:59.999999999,38.392857142857146,46.875,
2017-10-15 23:59:59.999999999,37.94642857142857,49.107142857142854,
2017-10-22 23:59:59.999999999,37.94642857142857,50.0,
2017-10-29 23:59:59.999999999,38.61607142857143,50.0,
2017-11-05 23:59:59.999999999,38.61607142857143,50.0,
2017-11-12 23:59:59.999999999,38.61607142857143,50.0,
2017-11-19 23:59:59.999999999,38.61607142857143,50.0,
2017-11-26 23:59:59.999999999,38.839285714285715,50.0,
2017-12-03 23:59:59.999999999,38.61607142857143,50.0,
2017-12-10 23:59:59.999999999,38.61607142857143,50.892857142857146,
2017-12-17 23:59:59.999999999,38.839285714285715,52.901785714285715,
2017-12-24 23:59:59.999999999,38.839285714285715,51.5625,
2017-12-31 23:59:59.999999999,38.61607142857143,47.32142857142857,
2018-01-07 23:59:59.999999999,38.839285714285715,43.973214285714285,
2018-01-14 23:59:59.999999999,38.61607142857143,41.294642857142854,
2018-01-21 23:59:59.999999999,38.839285714285715,42.1875,
2018-01-28 23:59:59.999999999,38.839285714285715,40.848214285714285,
2018-02-04 23:59:59.999999999,38.61607142857143,40.625,
2018-02-11 23:59:59.999999999,38.839285714285715,40.625,
2018-02-18 23:59:59.999999999,38.61607142857143,40.625,
2018-02-25 23:59:59.999999999,38.839285714285715,40.625,
2018-03-04 23:59:59.999999999,38.541666666666664,40.625,
2018-09-02 23:59:59.999999999,38.839285714285715,53.125,
2018-09-09 23:59:59.999999999,38.839285714285715,53.125,
2018-09-16 23:59:59.999999999,38.61607142857143,53.125,
2018-09-23 23:59:59.999999999,38.839285714285715,53.125,
2018-09-30 23:59:59.999999999,38.61607142857143,59.375,
2018-10-07 23:59:59.999999999,38.839285714285715,62.05357142857143,
2018-10-14 23:59:59.999999999,41.07142857142857,63.839285714285715,
2018-10-21 23:59:59.999999999,45.089285714285715,65.625,
2018-10-28 23:59:59.999999999,44.19642857142857,62.05357142857143,
2018-11-04 23:59:59.999999999,44.19642857142857,63.839285714285715,
2018-11-11 23:59:59.999999999,38.839285714285715,50.44642857142857,
