week_end,avg_price_prod,avg_price_term,NASCDI,NASCDI_pos,NASCDI_neg
2022-11-06 23:59:59.999999999,15.625,22.544642857142858,,0.0,0.0
2022-11-13 23:59:59.999999999,16.964285714285715,21.875,,0.0,0.0
2022-11-20 23:59:59.999999999,18.75,27.232142857142858,,0.0,0.0
2022-11-27 23:59:59.999999999,18.75,21.428571428571427,,0.0,0.0
2022-12-04 23:59:59.999999999,16.964285714285715,21.875,,0.0,0.0
2022-12-11 23:59:59.999999999,15.625,19.0625,,0.0,0.0
2022-12-18 23:59:59.999999999,15.625,18.794642857142858,,0.0,0.0
2022-12-25 23:59:59.999999999,16.071428571428573,18.75,,0.0,0.0
2023-01-01 23:59:59.999999999,17.552083333333332,18.75,,0.0,0.0
2023-09-17 23:59:59.999999999,28.125,45.535714285714285,,0.0,0.0
2023-09-24 23:59:59.999999999,28.125,43.75,,0.0,0.0
2023-10-01 23:59:59.999999999,28.125,43.75,,0.0,0.0
2023-10-08 23:59:59.999999999,34.375,43.75,,0.0,0.0
2023-10-15 23:59:59.999999999,33.035714285714285,43.75,,0.0,0.0
2023-10-22 23:59:59.999999999,31.25,43.75,,0.0,0.0
2023-10-29 23:59:59.999999999,31.25,43.75,,0.0,0.0
2023-11-05 23:59:59.999999999,31.25,45.982142857142854,,0.0,0.0
2023-11-12 23:59:59.999999999,31.25,46.875,,0.0,0.0
2023-11-19 23:59:59.999999999,31.25,46.875,,0.0,0.0
2023-11-26 23:59:59.999999999,31.25,46.875,,0.0,0.0
2023-12-03 23:59:59.999999999,31.25,45.982142857142854,,0.0,0.0
2023-12-10 23:59:59.999999999,31.25,43.75,,0.0,0.0
2023-12-17 23:59:59.999999999,31.25,43.75,,0.0,0.0
2023-12-24 23:59:59.999999999,31.25,43.75,,0.0,0.0
2023-12-31 23:59:59.999999999,31.25,43.75,,0.0,0.0
2024-09-15 23:59:59.999999999,37.5,64.85714285714286,,0.0,0.0
2024-09-22 23:59:59.999999999,37.5,59.285714285714285,,0.0,0.0
2024-09-29 23:59:59.999999999,39.732142857142854,45.857142857142854,,0.0,0.0
2024-10-06 23:59:59.999999999,37.05357142857143,42.714285714285715,,0.0,0.0
2024-10-13 23:59:59.999999999,34.375,41.857142857142854,,0.0,0.0
2024-10-20 23:59:59.999999999,34.375,43.714285714285715,,0.0,0.0
2024-10-27 23:59:59.999999999,35.714285714285715,50.714285714285715,,0.0,0.0
2024-11-03 23:59:59.999999999,34.82142857142857,55.714285714285715,,0.0,0.0
2024-11-10 23:59:59.999999999,34.375,57.142857142857146,,0.0,0.0
2024-11-17 23:59:59.999999999,37.05357142857143,57.07142857142857,,0.0,0.0
2024-11-24 23:59:59.999999999,35.714285714285715,53.42857142857143,,0.0,0.0
2024-12-01 23:59:59.999999999,32.36607142857143,54.642857142857146,,0.0,0.0
2024-12-08 23:59:59.999999999,28.348214285714285,51.0,,0.0,0.0
2024-12-15 23:59:59.999999999,28.125,50.285714285714285,,0.0,0.0
2024-12-22 23:59:59.999999999,27.008928571428573,49.142857142857146,,0.0,0.0
2024-12-29 23:59:59.999999999,29.464285714285715,48.5,,0.0,0.0
2025-01-05 23:59:59.999999999,25.0,47.57142857142857,,0.0,0.0
