week_end,avg_price_prod,avg_price_term,NASCDI,NASCDI_pos,NASCDI_neg
2017-09-17,37.5,46.875,97.2296460568755,388.3554351938889,388.35543519388887
2017-09-24,38.482142857142854,46.875,97.2296460568755,388.3554351938889,388.35543519388887
2017-10-01,35.535714285714285,46.875,97.2296460568755,388.3554351938889,388.35543519388887
2017-10-08,31.517857142857142,46.875,97.2296460568755,388.3554351938889,388.35543519388887
2017-10-15,31.875,49.107142857142854,97.2296460568755,388.3554351938889,388.35543519388887
2017-10-22,31.607142857142858,50.0,97.2296460568755,388.3554351938889,388.35543519388887
2017-10-29,32.589285714285715,50.0,97.2296460568755,388.3554351938889,388.35543519388887
2017-11-05,30.669642857142858,50.0,97.2296460568755,388.3554351938889,388.35543519388887
2017-11-12,35.714285714285715,50.0,97.2296460568755,388.3554351938889,388.35543519388887
2017-11-19,37.5,50.0,97.2296460568755,388.3554351938889,388.35543519388887
2017-11-26,38.839285714285715,50.0,97.2296460568755,388.3554351938889,388.35543519388887
2017-12-03,40.17857142857143,50.0,97.2296460568755,388.3554351938889,388.35543519388887
2017-12-10,41.160714285714285,50.892857142857146,97.2296460568755,388.3554351938889,388.35543519388887
2017-12-17,40.80357142857143,52.901785714285715,97.2296460568755,388.3554351938889,388.35543519388887
2017-12-24,39.375,51.5625,97.2296460568755,388.3554351938889,388.35543519388887
2017-12-31,34.910714285714285,47.32142857142857,97.2296460568755,388.3554351938889,388.35543519388887
2018-09-16,34.375,53.125,97.2296460568755,454.43685741274436,454.4368574127443
2018-09-23,34.375,53.125,97.2296460568755,454.43685741274436,454.4368574127443
2018-09-30,34.375,59.375,97.2296460568755,454.43685741274436,454.4368574127443
2018-10-07,40.625,62.05357142857143,97.2296460568755,454.43685741274436,454.4368574127443
2018-10-14,42.63392857142857,63.839285714285715,97.2296460568755,454.43685741274436,454.4368574127443
2018-10-21,41.517857142857146,65.625,97.2296460568755,454.43685741274436,454.4368574127443
2018-10-28,40.625,62.05357142857143,97.2296460568755,454.43685741274436,454.4368574127443
2018-11-04,40.625,63.839285714285715,97.2296460568755,454.43685741274436,454.4368574127443
2018-11-11,40.625,50.44642857142857,97.2296460568755,454.43685741274436,454.4368574127443
2018-11-18,40.625,49.55357142857143,97.2296460568755,454.43685741274436,454.4368574127443
2018-11-25,41.294642857142854,49.107142857142854,97.2296460568755,454.43685741274436,454.4368574127443
2018-12-02,43.30357142857143,51.785714285714285,97.2296460568755,454.43685741274436,454.4368574127443
2018-12-09,41.07142857142857,48.035714285714285,97.2296460568755,454.43685741274436,454.4368574127443
2018-12-16,40.625,46.785714285714285,97.2296460568755,454.43685741274436,454.4368574127443
2018-12-23,39.285714285714285,46.42857142857143,97.2296460568755,454.43685741274436,454.4368574127443
2018-12-30,37.5,44.642857142857146,97.2296460568755,454.43685741274436,454.4368574127443
2019-01-06,37.5,47.32142857142857,97.2296460568755,454.43685741274436,454.4368574127443
2019-09-15,60.0,46.875,139.92841118290517,517.4683678368833,474.76960271085363
2019-09-22,60.0,46.875,139.92841118290517,517.4683678368833,474.76960271085363
2019-09-29,60.0,59.375,139.92841118290517,517.4683678368833,474.76960271085363
2019-10-06,60.0,59.375,103.32946964630833,517.4683678368833,511.3685442474505
2019-10-13,60.0,59.375,97.2296460568755,517.4683678368833,517.4683678368833
2019-10-20,60.0,59.375,97.2296460568755,517.4683678368833,517.4683678368833
2019-10-27,60.0,59.375,97.2296460568755,517.4683678368833,517.4683678368833
2019-11-03,60.0,59.375,97.2296460568755,517.4683678368833,517.4683678368833
2019-11-10,60.0,59.375,97.2296460568755,517.4683678368833,517.4683678368833
2019-11-17,60.0,59.375,97.2296460568755,517.4683678368833,517.4683678368833
2019-11-24,60.0,59.375,97.2296460568755,517.4683678368833,517.4683678368833
2019-12-01,60.0,59.375,97.2296460568755,517.4683678368833,517.4683678368833
2019-12-08,60.0,60.267857142857146,97.2296460568755,517.4683678368833,517.4683678368833
2019-12-15,60.0,68.30357142857143,97.2296460568755,517.4683678368833,517.4683678368833
2019-12-22,60.0,65.625,97.2296460568755,517.4683678368833,517.4683678368833
2019-12-29,60.0,65.17857142857143,97.2296460568755,517.4683678368833,517.4683678368833
2020-01-05,60.0,53.57142857142857,97.2296460568755,517.4683678368833,517.4683678368833
2020-09-20,48.958333333333336,66.07142857142857,97.2296460568755,595.7494372346043,595.7494372346043
2020-09-27,45.75892857142857,62.5,97.2296460568755,595.7494372346043,595.7494372346043
2020-10-04,41.07142857142857,70.53571428571429,97.2296460568755,595.7494372346043,595.7494372346043
2020-10-11,36.830357142857146,63.392857142857146,97.2296460568755,595.7494372346043,595.7494372346043
2020-10-18,43.526785714285715,70.53571428571429,97.2296460568755,595.7494372346043,595.7494372346043
2020-10-25,46.875,73.21428571428571,97.2296460568755,595.7494372346043,595.7494372346043
2020-11-01,47.767857142857146,68.30357142857143,97.2296460568755,595.7494372346043,595.7494372346043
2020-11-08,47.99107142857143,68.75,97.2296460568755,595.7494372346043,595.7494372346043
2020-11-15,50.825892857142854,75.0,97.2296460568755,595.7494372346043,595.7494372346043
2020-11-22,53.10267857142857,71.42857142857143,97.2296460568755,595.7494372346043,595.7494372346043
2020-11-29,54.910714285714285,66.96428571428571,97.2296460568755,595.7494372346043,595.7494372346043
2020-12-06,56.473214285714285,66.07142857142857,97.2296460568755,595.7494372346043,595.7494372346043
2020-12-13,55.089285714285715,66.07142857142857,97.2296460568755,595.7494372346043,595.7494372346043
2020-12-20,56.25,69.64285714285714,97.2296460568755,595.7494372346043,595.7494372346043
