market_role_prod,market_name_prod,variety,grade,week_end,avg_price_prod,market_role_term,market_name_term,avg_price_term,NASCDI
producer,Shopian,Delicious,A,2024-11-03 23:59:59.999999999,57.589285714285715,terminal,Azadpur,72.0,
producer,Shopian,Delicious,A,2024-11-10 23:59:59.999999999,65.625,terminal,Azadpur,73.5,
producer,Shopian,Delicious,A,2024-11-17 23:59:59.999999999,66.96428571428571,terminal,Azadpur,74.14285714285714,
producer,Shopian,Delicious,A,2024-11-24 23:59:59.999999999,62.94642857142857,terminal,Azadpur,71.42857142857143,
producer,Shopian,Delicious,A,2024-12-01 23:59:59.999999999,59.375,terminal,Azadpur,71.0,
producer,Shopian,Delicious,A,2024-12-08 23:59:59.999999999,56.69642857142857,terminal,Azadpur,70.35714285714286,
producer,Shopian,Delicious,A,2024-12-15 23:59:59.999999999,56.25,terminal,Azadpur,69.85714285714286,
producer,Shopian,Delicious,A,2024-12-22 23:59:59.999999999,55.80357142857143,terminal,Azadpur,69.64285714285714,
producer,Shopian,Delicious,A,2024-12-29 23:59:59.999999999,56.25,terminal,Azadpur,68.07142857142857,
producer,Shopian,Delicious,A,2025-01-05 23:59:59.999999999,56.25,terminal,Azadpur,68.71428571428571,
producer,Shopian,Delicious,B,2017-09-17 23:59:59.999999999,31.25,terminal,Azadpur,31.25,
producer,Shopian,Delicious,B,2017-09-24 23:59:59.999999999,28.883928571428573,terminal,Azadpur,31.25,
producer,Shopian,Delicious,B,2017-10-01 23:59:59.999999999,25.714285714285715,terminal,Azadpur,31.25,
producer,Shopian,Delicious,B,2017-10-08 23:59:59.999999999,25.535714285714285,terminal,Azadpur,31.25,
producer,Shopian,Delicious,B,2017-10-15 23:59:59.999999999,26.25,terminal,Azadpur,35.714285714285715,
producer,Shopian,Delicious,B,2017-10-22 23:59:59.999999999,25.714285714285715,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2017-10-29 23:59:59.999999999,26.607142857142858,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2017-11-05 23:59:59.999999999,29.6875,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2017-11-12 23:59:59.999999999,27.8125,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2017-11-19 23:59:59.999999999,26.5625,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2017-11-26 23:59:59.999999999,26.5625,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2017-12-03 23:59:59.999999999,27.678571428571427,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2017-12-10 23:59:59.999999999,28.928571428571427,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2017-12-17 23:59:59.999999999,28.392857142857142,terminal,Azadpur,39.50892857142857,
producer,Shopian,Delicious,B,2017-12-24 23:59:59.999999999,26.25,terminal,Azadpur,40.401785714285715,
producer,Shopian,Delicious,B,2017-12-31 23:59:59.999999999,33.214285714285715,terminal,Azadpur,35.267857142857146,
producer,Shopian,Delicious,B,2018-09-16 23:59:59.999999999,25.0,terminal,Azadpur,40.625,
producer,Shopian,Delicious,B,2018-09-23 23:59:59.999999999,25.0,terminal,Azadpur,40.625,
producer,Shopian,Delicious,B,2018-09-30 23:59:59.999999999,26.785714285714285,terminal,Azadpur,45.089285714285715,
producer,Shopian,Delicious,B,2018-10-07 23:59:59.999999999,31.25,terminal,Azadpur,51.11607142857143,
producer,Shopian,Delicious,B,2018-10-14 23:59:59.999999999,31.25,terminal,Azadpur,53.125,
producer,Shopian,Delicious,B,2018-10-21 23:59:59.999999999,29.017857142857142,terminal,Azadpur,53.125,
producer,Shopian,Delicious,B,2018-10-28 23:59:59.999999999,25.0,terminal,Azadpur,49.55357142857143,
producer,Shopian,Delicious,B,2018-11-04 23:59:59.999999999,27.678571428571427,terminal,Azadpur,51.339285714285715,
producer,Shopian,Delicious,B,2018-11-11 23:59:59.999999999,26.785714285714285,terminal,Azadpur,39.285714285714285,
producer,Shopian,Delicious,B,2018-11-18 23:59:59.999999999,25.0,terminal,Azadpur,32.36607142857143,
producer,Shopian,Delicious,B,2018-11-25 23:59:59.999999999,25.0,terminal,Azadpur,31.919642857142858,
producer,Shopian,Delicious,B,2018-12-02 23:59:59.999999999,25.0,terminal,Azadpur,34.82142857142857,
producer,Shopian,Delicious,B,2018-12-09 23:59:59.999999999,25.0,terminal,Azadpur,34.82142857142857,
producer,Shopian,Delicious,B,2018-12-16 23:59:59.999999999,25.0,terminal,Azadpur,35.267857142857146,
producer,Shopian,Delicious,B,2018-12-23 23:59:59.999999999,25.0,terminal,Azadpur,33.482142857142854,
producer,Shopian,Delicious,B,2018-12-30 23:59:59.999999999,25.0,terminal,Azadpur,32.142857142857146,
producer,Shopian,Delicious,B,2019-01-06 23:59:59.999999999,25.0,terminal,Azadpur,33.035714285714285,
producer,Shopian,Delicious,B,2019-09-15 23:59:59.999999999,43.75,terminal,Azadpur,31.25,
producer,Shopian,Delicious,B,2019-09-22 23:59:59.999999999,43.75,terminal,Azadpur,31.25,
producer,Shopian,Delicious,B,2019-09-29 23:59:59.999999999,43.75,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2019-10-06 23:59:59.999999999,43.75,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2019-10-13 23:59:59.999999999,43.75,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2019-10-20 23:59:59.999999999,43.75,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2019-10-27 23:59:59.999999999,43.75,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2019-11-03 23:59:59.999999999,43.75,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2019-11-10 23:59:59.999999999,43.75,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2019-11-17 23:59:59.999999999,43.75,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2019-11-24 23:59:59.999999999,43.75,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2019-12-01 23:59:59.999999999,43.75,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2019-12-08 23:59:59.999999999,43.75,terminal,Azadpur,37.5,
producer,Shopian,Delicious,B,2019-12-15 23:59:59.999999999,43.75,terminal,Azadpur,45.982142857142854,
producer,Shopian,Delicious,B,2019-12-22 23:59:59.999999999,43.75,terminal,Azadpur,43.30357142857143,
producer,Shopian,Delicious,B,2019-12-29 23:59:59.999999999,43.75,terminal,Azadpur,42.410714285714285,
producer,Shopian,Delicious,B,2020-01-05 23:59:59.999999999,43.75,terminal,Azadpur,31.25,
producer,Shopian,Delicious,B,2020-09-20 23:59:59.999999999,33.645833333333336,terminal,Azadpur,47.767857142857146,
producer,Shopian,Delicious,B,2020-09-27 23:59:59.999999999,29.910714285714285,terminal,Azadpur,42.857142857142854,
producer,Shopian,Delicious,B,2020-10-04 23:59:59.999999999,27.008928571428573,terminal,Azadpur,51.785714285714285,
producer,Shopian,Delicious,B,2020-10-11 23:59:59.999999999,25.669642857142858,terminal,Azadpur,44.642857142857146,
producer,Shopian,Delicious,B,2020-10-18 23:59:59.999999999,28.125,terminal,Azadpur,47.32142857142857,
producer,Shopian,Delicious,B,2020-10-25 23:59:59.999999999,30.357142857142858,terminal,Azadpur,56.25,
producer,Shopian,Delicious,B,2020-11-01 23:59:59.999999999,34.375,terminal,Azadpur,49.55357142857143,
producer,Shopian,Delicious,B,2020-11-08 23:59:59.999999999,34.375,terminal,Azadpur,45.982142857142854,
producer,Shopian,Delicious,B,2020-11-15 23:59:59.999999999,35.714285714285715,terminal,Azadpur,57.142857142857146,
producer,Shopian,Delicious,B,2020-11-22 23:59:59.999999999,37.05357142857143,terminal,Azadpur,46.875,
producer,Shopian,Delicious,B,2020-11-29 23:59:59.999999999,34.375,terminal,Azadpur,38.839285714285715,
producer,Shopian,Delicious,B,2020-12-06 23:59:59.999999999,34.375,terminal,Azadpur,34.82142857142857,
producer,Shopian,Delicious,B,2020-12-13 23:59:59.999999999,34.375,terminal,Azadpur,33.035714285714285,
producer,Shopian,Delicious,B,2020-12-20 23:59:59.999999999,34.375,terminal,Azadpur,33.482142857142854,
producer,Shopian,Delicious,B,2020-12-27 23:59:59.999999999,35.267857142857146,terminal,Azadpur,34.375,
producer,Shopian,Delicious,B,2021-01-03 23:59:59.999999999,35.9375,terminal,Azadpur,41.964285714285715,
producer,Shopian,Delicious,B,2022-09-18 23:59:59.999999999,12.5,terminal,Azadpur,25.223214285714285,
producer,Shopian,Delicious,B,2022-09-25 23:59:59.999999999,12.5,terminal,Azadpur,21.205357142857142,
producer,Shopian,Delicious,B,2022-10-02 23:59:59.999999999,13.839285714285714,terminal,Azadpur,26.339285714285715,
producer,Shopian,Delicious,B,2022-10-09 23:59:59.999999999,17.857142857142858,terminal,Azadpur,28.125,
producer,Shopian,Delicious,B,2022-10-16 23:59:59.999999999,17.857142857142858,terminal,Azadpur,29.017857142857142,
producer,Shopian,Delicious,B,2022-10-23 23:59:59.999999999,18.303571428571427,terminal,Azadpur,26.5625,
producer,Shopian,Delicious,B,2022-10-30 23:59:59.999999999,17.410714285714285,terminal,Azadpur,26.5625,
producer,Shopian,Delicious,B,2022-11-06 23:59:59.999999999,15.625,terminal,Azadpur,22.544642857142858,
producer,Shopian,Delicious,B,2022-11-13 23:59:59.999999999,16.964285714285715,terminal,Azadpur,21.875,
producer,Shopian,Delicious,B,2022-11-20 23:59:59.999999999,18.75,terminal,Azadpur,27.232142857142858,
producer,Shopian,Delicious,B,2022-11-27 23:59:59.999999999,18.75,terminal,Azadpur,21.428571428571427,
producer,Shopian,Delicious,B,2022-12-04 23:59:59.999999999,16.964285714285715,terminal,Azadpur,21.875,
producer,Shopian,Delicious,B,2022-12-11 23:59:59.999999999,15.625,terminal,Azadpur,19.0625,
producer,Shopian,Delicious,B,2022-12-18 23:59:59.999999999,15.625,terminal,Azadpur,18.794642857142858,
producer,Shopian,Delicious,B,2022-12-25 23:59:59.999999999,16.071428571428573,terminal,Azadpur,18.75,
producer,Shopian,Delicious,B,2023-01-01 23:59:59.999999999,17.552083333333332,terminal,Azadpur,18.75,
producer,Shopian,Delicious,B,2023-09-17 23:59:59.999999999,28.125,terminal,Azadpur,45.535714285714285,
producer,Shopian,Delicious,B,2023-09-24 23:59:59.999999999,28.125,terminal,Azadpur,43.75,
producer,Shopian,Delicious,B,2023-10-01 23:59:59.999999999,28.125,terminal,Azadpur,43.75,
producer,Shopian,Delicious,B,2023-10-08 23:59:59.999999999,34.375,terminal,Azadpur,43.75,
producer,Shopian,Delicious,B,2023-10-15 23:59:59.999999999,33.035714285714285,terminal,Azadpur,43.75,
producer,Shopian,Delicious,B,2023-10-22 23:59:59.999999999,31.25,terminal,Azadpur,43.75,
producer,Shopian,Delicious,B,2023-10-29 23:59:59.999999999,31.25,terminal,Azadpur,43.75,
producer,Shopian,Delicious,B,2023-11-05 23:59:59.999999999,31.25,terminal,Azadpur,45.982142857142854,
producer,Shopian,Delicious,B,2023-11-12 23:59:59.999999999,31.25,terminal,Azadpur,46.875,
producer,Shopian,Delicious,B,2023-11-19 23:59:59.999999999,31.25,terminal,Azadpur,46.875,
producer,Shopian,Delicious,B,2023-11-26 23:59:59.999999999,31.25,terminal,Azadpur,46.875,
producer,Shopian,Delicious,B,2023-12-03 23:59:59.999999999,31.25,terminal,Azadpur,45.982142857142854,
producer,Shopian,Delicious,B,2023-12-10 23:59:59.999999999,31.25,terminal,Azadpur,43.75,
producer,Shopian,Delicious,B,2023-12-17 23:59:59.999999999,31.25,terminal,Azadpur,43.75,
producer,Shopian,Delicious,B,2023-12-24 23:59:59.999999999,31.25,terminal,Azadpur,43.75,
producer,Shopian,Delicious,B,2023-12-31 23:59:59.999999999,31.25,terminal,Azadpur,43.75,
producer,Shopian,Delicious,B,2024-09-15 23:59:59.999999999,37.5,terminal,Azadpur,64.85714285714286,
producer,Shopian,Delicious,B,2024-09-22 23:59:59.999999999,37.5,terminal,Azadpur,59.285714285714285,
producer,Shopian,Delicious,B,2024-09-29 23:59:59.999999999,39.732142857142854,terminal,Azadpur,45.857142857142854,
producer,Shopian,Delicious,B,2024-10-06 23:59:59.999999999,37.05357142857143,terminal,Azadpur,42.714285714285715,
producer,Shopian,Delicious,B,2024-10-13 23:59:59.999999999,34.375,terminal,Azadpur,41.857142857142854,
producer,Shopian,Delicious,B,2024-10-20 23:59:59.999999999,34.375,terminal,Azadpur,43.714285714285715,
producer,Shopian,Delicious,B,2024-10-27 23:59:59.999999999,35.714285714285715,terminal,Azadpur,50.714285714285715,
producer,Shopian,Delicious,B,2024-11-03 23:59:59.999999999,34.82142857142857,terminal,Azadpur,55.714285714285715,
producer,Shopian,Delicious,B,2024-11-10 23:59:59.999999999,34.375,terminal,Azadpur,57.142857142857146,
producer,Shopian,Delicious,B,2024-11-17 23:59:59.999999999,37.05357142857143,terminal,Azadpur,57.07142857142857,
producer,Shopian,Delicious,B,2024-11-24 23:59:59.999999999,35.714285714285715,terminal,Azadpur,53.42857142857143,
producer,Shopian,Delicious,B,2024-12-01 23:59:59.999999999,32.36607142857143,terminal,Azadpur,54.642857142857146,
producer,Shopian,Delicious,B,2024-12-08 23:59:59.999999999,28.348214285714285,terminal,Azadpur,51.0,
producer,Shopian,Delicious,B,2024-12-15 23:59:59.999999999,28.125,terminal,Azadpur,50.285714285714285,
producer,Shopian,Delicious,B,2024-12-22 23:59:59.999999999,27.008928571428573,terminal,Azadpur,49.142857142857146,
producer,Shopian,Delicious,B,2024-12-29 23:59:59.999999999,29.464285714285715,terminal,Azadpur,48.5,
producer,Shopian,Delicious,B,2025-01-05 23:59:59.999999999,25.0,terminal,Azadpur,47.57142857142857,
producer,Sopore,American,A,2015-09-06 23:59:59.999999999,40.357142857142854,terminal,Azadpur,40.625,
producer,Sopore,American,A,2015-09-13 23:59:59.999999999,32.36607142857143,terminal,Azadpur,41.69642857142857,
producer,Sopore,American,A,2015-09-20 23:59:59.999999999,32.67857142857143,terminal,Azadpur,41.875,
producer,Sopore,American,A,2015-09-27 23:59:59.999999999,29.6875,terminal,Azadpur,41.160714285714285,
producer,Sopore,American,A,2015-10-04 23:59:59.999999999,32.142857142857146,terminal,Azadpur,42.5,
producer,Sopore,American,A,2015-10-11 23:59:59.999999999,33.035714285714285,terminal,Azadpur,44.732142857142854,
producer,Sopore,American,A,2015-10-18 23:59:59.999999999,30.803571428571427,terminal,Azadpur,41.785714285714285,
producer,Sopore,American,A,2015-10-25 23:59:59.999999999,33.92857142857143,terminal,Azadpur,37.5,
producer,Sopore,American,A,2015-11-01 23:59:59.999999999,34.375,terminal,Azadpur,40.892857142857146,
producer,Sopore,American,A,2015-11-08 23:59:59.999999999,33.035714285714285,terminal,Azadpur,37.142857142857146,
producer,Sopore,American,A,2015-11-15 23:59:59.999999999,26.785714285714285,terminal,Azadpur,36.25,
producer,Sopore,American,A,2015-11-22 23:59:59.999999999,31.696428571428573,terminal,Azadpur,37.67857142857143,
producer,Sopore,American,A,2015-11-29 23:59:59.999999999,31.25,terminal,Azadpur,37.767857142857146,
producer,Sopore,American,A,2015-12-06 23:59:59.999999999,31.25,terminal,Azadpur,36.160714285714285,
producer,Sopore,American,A,2015-12-13 23:59:59.999999999,29.464285714285715,terminal,Azadpur,34.375,
producer,Sopore,American,A,2015-12-20 23:59:59.999999999,27.678571428571427,terminal,Azadpur,34.375,
producer,Sopore,American,A,2015-12-27 23:59:59.999999999,32.589285714285715,terminal,Azadpur,44.82142857142857,
producer,Sopore,American,A,2016-01-03 23:59:59.999999999,33.92857142857143,terminal,Azadpur,43.482142857142854,
producer,Sopore,American,A,2016-01-10 23:59:59.999999999,31.25,terminal,Azadpur,38.92857142857143,
producer,Sopore,American,A,2016-01-17 23:59:59.999999999,30.357142857142858,terminal,Azadpur,42.67857142857143,
producer,Sopore,American,A,2016-01-24 23:59:59.999999999,29.6875,terminal,Azadpur,39.910714285714285,
producer,Sopore,American,A,2016-01-31 23:59:59.999999999,28.125,terminal,Azadpur,40.17857142857143,
producer,Sopore,American,A,2017-09-03 23:59:59.999999999,40.401785714285715,terminal,Azadpur,50.0,
producer,Sopore,American,A,2017-09-10 23:59:59.999999999,43.75,terminal,Azadpur,50.0,
producer,Sopore,American,A,2017-09-17 23:59:59.999999999,43.526785714285715,terminal,Azadpur,50.0,
producer,Sopore,American,A,2017-09-24 23:59:59.999999999,45.535714285714285,terminal,Azadpur,50.0,
producer,Sopore,American,A,2017-10-01 23:59:59.999999999,42.410714285714285,terminal,Azadpur,50.0,
producer,Sopore,American,A,2017-10-08 23:59:59.999999999,41.07142857142857,terminal,Azadpur,50.0,
producer,Sopore,American,A,2017-10-15 23:59:59.999999999,37.94642857142857,terminal,Azadpur,50.0,
producer,Sopore,American,A,2017-10-22 23:59:59.999999999,36.607142857142854,terminal,Azadpur,52.67857142857143,
producer,Sopore,American,A,2017-10-29 23:59:59.999999999,37.05357142857143,terminal,Azadpur,53.125,
producer,Sopore,American,A,2017-11-05 23:59:59.999999999,36.160714285714285,terminal,Azadpur,53.125,
producer,Sopore,American,A,2017-11-12 23:59:59.999999999,35.267857142857146,terminal,Azadpur,53.125,
producer,Sopore,American,A,2017-11-19 23:59:59.999999999,35.714285714285715,terminal,Azadpur,53.125,
producer,Sopore,American,A,2017-11-26 23:59:59.999999999,36.607142857142854,terminal,Azadpur,53.125,
producer,Sopore,American,A,2017-12-03 23:59:59.999999999,35.625,terminal,Azadpur,53.125,
producer,Sopore,American,A,2017-12-10 23:59:59.999999999,35.401785714285715,terminal,Azadpur,53.125,
producer,Sopore,American,A,2017-12-17 23:59:59.999999999,34.82142857142857,terminal,Azadpur,47.767857142857146,
producer,Sopore,American,A,2017-12-24 23:59:59.999999999,32.589285714285715,terminal,Azadpur,43.30357142857143,
producer,Sopore,American,A,2017-12-31 23:59:59.999999999,34.82142857142857,terminal,Azadpur,50.0,
producer,Sopore,American,A,2018-01-07 23:59:59.999999999,33.035714285714285,terminal,Azadpur,45.982142857142854,
producer,Sopore,American,A,2018-01-14 23:59:59.999999999,32.589285714285715,terminal,Azadpur,44.19642857142857,
producer,Sopore,American,A,2018-01-21 23:59:59.999999999,34.82142857142857,terminal,Azadpur,43.75,
producer,Sopore,American,A,2018-01-28 23:59:59.999999999,34.82142857142857,terminal,Azadpur,43.75,
producer,Sopore,American,A,2018-02-04 23:59:59.999999999,34.82142857142857,terminal,Azadpur,43.75,
producer,Sopore,American,A,2018-09-02 23:59:59.999999999,31.026785714285715,terminal,Azadpur,46.875,
producer,Sopore,American,A,2018-09-09 23:59:59.999999999,33.92857142857143,terminal,Azadpur,48.214285714285715,
producer,Sopore,American,A,2018-09-16 23:59:59.999999999,34.375,terminal,Azadpur,59.375,
producer,Sopore,American,A,2018-09-23 23:59:59.999999999,35.9375,terminal,Azadpur,54.017857142857146,
producer,Sopore,American,A,2018-09-30 23:59:59.999999999,36.160714285714285,terminal,Azadpur,55.357142857142854,
producer,Sopore,American,A,2018-10-07 23:59:59.999999999,41.07142857142857,terminal,Azadpur,53.57142857142857,
producer,Sopore,American,A,2018-10-14 23:59:59.999999999,42.410714285714285,terminal,Azadpur,55.357142857142854,
producer,Sopore,American,A,2018-10-21 23:59:59.999999999,41.07142857142857,terminal,Azadpur,50.0,
producer,Sopore,American,A,2018-10-28 23:59:59.999999999,40.625,terminal,Azadpur,48.214285714285715,
producer,Sopore,American,A,2018-11-04 23:59:59.999999999,39.955357142857146,terminal,Azadpur,48.214285714285715,
producer,Sopore,American,A,2018-11-11 23:59:59.999999999,36.607142857142854,terminal,Azadpur,40.17857142857143,
producer,Sopore,American,A,2018-11-18 23:59:59.999999999,38.392857142857146,terminal,Azadpur,52.67857142857143,
producer,Sopore,American,A,2018-11-25 23:59:59.999999999,39.732142857142854,terminal,Azadpur,50.892857142857146,
producer,Sopore,American,A,2018-12-02 23:59:59.999999999,41.964285714285715,terminal,Azadpur,50.0,
producer,Sopore,American,A,2018-12-09 23:59:59.999999999,38.392857142857146,terminal,Azadpur,50.0,
producer,Sopore,American,A,2018-12-16 23:59:59.999999999,38.839285714285715,terminal,Azadpur,50.0,
producer,Sopore,American,A,2018-12-23 23:59:59.999999999,38.61607142857143,terminal,Azadpur,43.75,
producer,Sopore,American,A,2018-12-30 23:59:59.999999999,36.607142857142854,terminal,Azadpur,48.214285714285715,
producer,Sopore,American,A,2019-01-06 23:59:59.999999999,43.5,terminal,Azadpur,50.0,
producer,Sopore,American,A,2019-01-13 23:59:59.999999999,48.0,terminal,Azadpur,50.0,
producer,Sopore,American,A,2019-01-20 23:59:59.999999999,48.0,terminal,Azadpur,50.0,
producer,Sopore,American,A,2019-01-27 23:59:59.999999999,48.0,terminal,Azadpur,61.160714285714285,
producer,Sopore,American,A,2019-02-03 23:59:59.999999999,48.0,terminal,Azadpur,62.5,
producer,Sopore,American,A,2019-09-01 23:59:59.999999999,48.0,terminal,Azadpur,46.875,
producer,Sopore,American,A,2019-09-08 23:59:59.999999999,48.0,terminal,Azadpur,46.875,
producer,Sopore,American,A,2019-09-15 23:59:59.999999999,48.0,terminal,Azadpur,46.875,
producer,Sopore,American,A,2019-09-22 23:59:59.999999999,48.0,terminal,Azadpur,46.875,
producer,Sopore,American,A,2019-09-29 23:59:59.999999999,48.0,terminal,Azadpur,46.875,
producer,Sopore,American,A,2019-10-06 23:59:59.999999999,48.0,terminal,Azadpur,46.875,
producer,Sopore,American,A,2019-10-13 23:59:59.999999999,48.0,terminal,Azadpur,46.875,
producer,Sopore,American,A,2019-10-20 23:59:59.999999999,48.0,terminal,Azadpur,46.875,
producer,Sopore,American,A,2019-10-27 23:59:59.999999999,48.0,terminal,Azadpur,46.875,
producer,Sopore,American,A,2019-11-03 23:59:59.999999999,48.0,terminal,Azadpur,46.875,
producer,Sopore,American,A,2019-11-10 23:59:59.999999999,48.0,terminal,Azadpur,48.660714285714285,
producer,Sopore,American,A,2019-11-17 23:59:59.999999999,48.0,terminal,Azadpur,49.107142857142854,
producer,Sopore,American,A,2019-11-24 23:59:59.999999999,48.0,terminal,Azadpur,56.25,
producer,Sopore,American,A,2019-12-01 23:59:59.999999999,48.0,terminal,Azadpur,54.910714285714285,
producer,Sopore,American,A,2019-12-08 23:59:59.999999999,48.0,terminal,Azadpur,44.642857142857146,
producer,Sopore,American,A,2019-12-15 23:59:59.999999999,48.0,terminal,Azadpur,43.75,
producer,Sopore,American,A,2019-12-22 23:59:59.999999999,48.0,terminal,Azadpur,43.75,
producer,Sopore,American,A,2019-12-29 23:59:59.999999999,48.0,terminal,Azadpur,46.42857142857143,
producer,Sopore,American,A,2020-01-05 23:59:59.999999999,48.0,terminal,Azadpur,36.607142857142854,
producer,Sopore,American,A,2020-01-12 23:59:59.999999999,48.0,terminal,Azadpur,41.07142857142857,
producer,Sopore,American,A,2020-01-19 23:59:59.999999999,52.839285714285715,terminal,Azadpur,42.32142857142857,
producer,Sopore,American,A,2020-01-26 23:59:59.999999999,54.24107142857143,terminal,Azadpur,45.535714285714285,
producer,Sopore,American,A,2020-02-02 23:59:59.999999999,52.901785714285715,terminal,Azadpur,56.25,
producer,Sopore,American,A,2020-09-06 23:59:59.999999999,53.794642857142854,terminal,Azadpur,56.25,
producer,Sopore,American,A,2020-09-13 23:59:59.999999999,54.24107142857143,terminal,Azadpur,57.142857142857146,
producer,Sopore,American,A,2020-09-20 23:59:59.999999999,53.794642857142854,terminal,Azadpur,54.464285714285715,
producer,Sopore,American,A,2020-09-27 23:59:59.999999999,54.24107142857143,terminal,Azadpur,53.125,
producer,Sopore,American,A,2020-10-04 23:59:59.999999999,53.794642857142854,terminal,Azadpur,50.892857142857146,
producer,Sopore,American,A,2020-10-11 23:59:59.999999999,53.794642857142854,terminal,Azadpur,55.357142857142854,
producer,Sopore,American,A,2020-10-18 23:59:59.999999999,53.794642857142854,terminal,Azadpur,55.80357142857143,
producer,Sopore,American,A,2020-10-25 23:59:59.999999999,53.794642857142854,terminal,Azadpur,56.69642857142857,
producer,Sopore,American,A,2020-11-01 23:59:59.999999999,46.651785714285715,terminal,Azadpur,54.464285714285715,
producer,Sopore,American,A,2020-11-08 23:59:59.999999999,42.63392857142857,terminal,Azadpur,51.785714285714285,
producer,Sopore,American,A,2020-11-15 23:59:59.999999999,40.625,terminal,Azadpur,61.607142857142854,
producer,Sopore,American,A,2020-11-22 23:59:59.999999999,40.848214285714285,terminal,Azadpur,50.0,
producer,Sopore,American,A,2020-11-29 23:59:59.999999999,45.535714285714285,terminal,Azadpur,47.32142857142857,
producer,Sopore,American,A,2020-12-06 23:59:59.999999999,46.42857142857143,terminal,Azadpur,47.32142857142857,
producer,Sopore,American,A,2020-12-13 23:59:59.999999999,51.339285714285715,terminal,Azadpur,53.57142857142857,
producer,Sopore,American,A,2020-12-20 23:59:59.999999999,60.9375,terminal,Azadpur,50.892857142857146,
producer,Sopore,American,A,2020-12-27 23:59:59.999999999,59.375,terminal,Azadpur,58.035714285714285,
producer,Sopore,American,A,2021-01-03 23:59:59.999999999,61.160714285714285,terminal,Azadpur,71.42857142857143,
producer,Sopore,American,A,2021-01-10 23:59:59.999999999,57.8125,terminal,Azadpur,75.0,
producer,Sopore,American,A,2021-01-17 23:59:59.999999999,62.723214285714285,terminal,Azadpur,75.0,
producer,Sopore,American,A,2021-01-24 23:59:59.999999999,61.607142857142854,terminal,Azadpur,75.0,
producer,Sopore,American,A,2021-01-31 23:59:59.999999999,60.044642857142854,terminal,Azadpur,75.0,
producer,Sopore,American,A,2021-09-05 23:59:59.999999999,67.41071428571429,terminal,Azadpur,43.75,
producer,Sopore,American,A,2021-09-12 23:59:59.999999999,67.41071428571429,terminal,Azadpur,43.75,
producer,Sopore,American,A,2021-09-19 23:59:59.999999999,67.41071428571429,terminal,Azadpur,43.75,
producer,Sopore,American,A,2021-09-26 23:59:59.999999999,67.41071428571429,terminal,Azadpur,43.75,
producer,Sopore,American,A,2021-10-03 23:59:59.999999999,67.41071428571429,terminal,Azadpur,43.75,
producer,Sopore,American,A,2021-10-10 23:59:59.999999999,67.41071428571429,terminal,Azadpur,43.75,
producer,Sopore,American,A,2021-10-17 23:59:59.999999999,67.41071428571429,terminal,Azadpur,43.75,
producer,Sopore,American,A,2021-10-24 23:59:59.999999999,68.75,terminal,Azadpur,43.75,
producer,Sopore,American,A,2021-10-31 23:59:59.999999999,67.41071428571429,terminal,Azadpur,43.75,
producer,Sopore,American,A,2021-11-07 23:59:59.999999999,67.41071428571429,terminal,Azadpur,43.75,
producer,Sopore,American,A,2021-11-14 23:59:59.999999999,68.75,terminal,Azadpur,43.75,
producer,Sopore,American,A,2021-11-21 23:59:59.999999999,67.41071428571429,terminal,Azadpur,43.75,
producer,Sopore,American,A,2021-11-28 23:59:59.999999999,67.41071428571429,terminal,Azadpur,43.75,
producer,Sopore,American,A,2021-12-05 23:59:59.999999999,68.75,terminal,Azadpur,47.32142857142857,
producer,Sopore,American,A,2021-12-12 23:59:59.999999999,67.41071428571429,terminal,Azadpur,53.142857142857146,
producer,Sopore,American,A,2021-12-19 23:59:59.999999999,67.41071428571429,terminal,Azadpur,52.92857142857143,
producer,Sopore,American,A,2021-12-26 23:59:59.999999999,68.75,terminal,Azadpur,56.25,
producer,Sopore,American,A,2022-01-02 23:59:59.999999999,67.41071428571429,terminal,Azadpur,55.357142857142854,
producer,Sopore,American,A,2022-01-09 23:59:59.999999999,67.41071428571429,terminal,Azadpur,48.214285714285715,
producer,Sopore,American,A,2022-01-16 23:59:59.999999999,68.75,terminal,Azadpur,57.142857142857146,
producer,Sopore,American,A,2022-01-23 23:59:59.999999999,67.41071428571429,terminal,Azadpur,54.910714285714285,
producer,Sopore,American,A,2022-01-30 23:59:59.999999999,68.75,terminal,Azadpur,43.75,
