week_end,avg_price_prod,avg_price_term,NASCDI
2020-09-20 23:59:59.999999999,30.357142857142858,36.607142857142854,
2020-09-27 23:59:59.999999999,30.803571428571427,36.69642857142857,
2020-10-04 23:59:59.999999999,30.357142857142858,33.75,
2020-10-11 23:59:59.999999999,30.357142857142858,35.714285714285715,
2020-10-18 23:59:59.999999999,30.357142857142858,39.017857142857146,
2020-10-25 23:59:59.999999999,30.357142857142858,34.82142857142857,
2020-11-01 23:59:59.999999999,26.5625,31.25,
2020-11-08 23:59:59.999999999,24.107142857142858,31.25,
2020-11-15 23:59:59.999999999,18.303571428571427,36.607142857142854,
2020-11-22 23:59:59.999999999,19.642857142857142,31.25,
2020-11-29 23:59:59.999999999,19.419642857142858,30.357142857142858,
2020-12-06 23:59:59.999999999,20.535714285714285,31.875,
2020-12-13 23:59:59.999999999,24.330357142857142,37.94642857142857,
2020-12-20 23:59:59.999999999,24.553571428571427,35.267857142857146,
2020-12-27 23:59:59.999999999,24.107142857142858,43.30357142857143,
2021-01-03 23:59:59.999999999,26.785714285714285,53.57142857142857,
2021-01-10 23:59:59.999999999,26.5625,56.25,
2021-01-17 23:59:59.999999999,27.455357142857142,56.25,
2021-01-24 23:59:59.999999999,27.455357142857142,56.25,
2021-01-31 23:59:59.999999999,27.901785714285715,56.25,
2021-09-05 23:59:59.999999999,26.5625,28.125,
2021-09-12 23:59:59.999999999,26.5625,28.125,
2021-09-19 23:59:59.999999999,26.5625,28.125,
2021-09-26 23:59:59.999999999,26.5625,28.125,
2021-10-03 23:59:59.999999999,26.5625,28.125,
2021-10-10 23:59:59.999999999,26.5625,28.125,
2021-10-17 23:59:59.999999999,26.5625,28.125,
2021-10-24 23:59:59.999999999,26.5625,28.125,
2021-10-31 23:59:59.999999999,26.5625,28.125,
2021-11-07 23:59:59.999999999,26.5625,28.125,
2021-11-14 23:59:59.999999999,26.5625,28.125,
2021-11-21 23:59:59.999999999,26.5625,28.125,
2021-11-28 23:59:59.999999999,26.5625,28.125,
2021-12-05 23:59:59.999999999,26.5625,28.125,
2021-12-12 23:59:59.999999999,26.5625,31.696428571428573,
2021-12-19 23:59:59.999999999,26.5625,34.375,
2021-12-26 23:59:59.999999999,26.5625,34.375,
2022-01-02 23:59:59.999999999,26.5625,34.375,
2022-01-09 23:59:59.999999999,26.5625,34.375,
2022-01-16 23:59:59.999999999,26.5625,34.375,
2022-01-23 23:59:59.999999999,26.5625,34.375,
2022-01-30 23:59:59.999999999,26.5625,34.375,
2022-02-06 23:59:59.999999999,26.5625,34.375,
2022-09-04 23:59:59.999999999,22.5,34.375,
2022-09-11 23:59:59.999999999,22.5,34.375,
2022-09-18 23:59:59.999999999,25.625,30.357142857142858,
2022-09-25 23:59:59.999999999,26.964285714285715,36.160714285714285,
2022-10-02 23:59:59.999999999,25.982142857142858,37.5,
2022-10-09 23:59:59.999999999,28.125,37.5,
2022-10-16 23:59:59.999999999,28.125,37.5,
2022-10-23 23:59:59.999999999,21.651785714285715,34.375,
2022-10-30 23:59:59.999999999,21.517857142857142,33.660714285714285,
2022-11-06 23:59:59.999999999,18.080357142857142,33.125,
2022-11-13 23:59:59.999999999,17.8125,33.125,
2022-11-20 23:59:59.999999999,16.339285714285715,28.125,
2022-11-27 23:59:59.999999999,14.955357142857142,28.125,
2022-12-04 23:59:59.999999999,16.5625,28.125,
2022-12-11 23:59:59.999999999,15.625,27.5,
2022-12-18 23:59:59.999999999,17.633928571428573,27.5,
2022-12-25 23:59:59.999999999,20.089285714285715,28.035714285714285,
2023-01-01 23:59:59.999999999,28.125,28.125,
2023-01-08 23:59:59.999999999,30.357142857142858,28.125,
2023-01-15 23:59:59.999999999,32.589285714285715,28.125,
2023-01-22 23:59:59.999999999,37.94642857142857,39.732142857142854,
2023-01-29 23:59:59.999999999,41.07142857142857,43.75,
2023-02-05 23:59:59.999999999,31.026785714285715,43.75,
2023-09-03 23:59:59.999999999,32.410714285714285,53.125,
2023-09-10 23:59:59.999999999,34.82142857142857,46.42857142857143,
2023-09-17 23:59:59.999999999,32.142857142857146,43.75,
2023-09-24 23:59:59.999999999,32.589285714285715,43.75,
2023-10-01 23:59:59.999999999,36.607142857142854,43.75,
2023-10-08 23:59:59.999999999,34.598214285714285,42.857142857142854,
2023-10-15 23:59:59.999999999,30.357142857142858,43.75,
2023-10-22 23:59:59.999999999,29.6875,43.75,
2023-10-29 23:59:59.999999999,28.125,43.75,
2023-11-05 23:59:59.999999999,34.375,47.32142857142857,
2023-11-12 23:59:59.999999999,29.241071428571427,50.0,
2023-11-19 23:59:59.999999999,31.919642857142858,50.0,
2023-11-26 23:59:59.999999999,30.133928571428573,48.214285714285715,
2023-12-03 23:59:59.999999999,27.678571428571427,43.75,
2023-12-10 23:59:59.999999999,32.589285714285715,43.75,
2023-12-17 23:59:59.999999999,32.36607142857143,43.75,
2023-12-24 23:59:59.999999999,27.455357142857142,43.75,
2023-12-31 23:59:59.999999999,28.571428571428573,43.75,
2024-01-07 23:59:59.999999999,28.348214285714285,26.339285714285715,
2024-01-14 23:59:59.999999999,26.785714285714285,26.875,
2024-01-21 23:59:59.999999999,28.125,26.25,
2024-01-28 23:59:59.999999999,26.785714285714285,24.375,
2024-02-04 23:59:59.999999999,27.232142857142858,24.375,
2024-09-01 23:59:59.999999999,44.19642857142857,75.0,
2024-09-08 23:59:59.999999999,44.19642857142857,75.0,
2024-09-15 23:59:59.999999999,33.214285714285715,64.28571428571429,
2024-09-22 23:59:59.999999999,33.92857142857143,50.17857142857143,
2024-09-29 23:59:59.999999999,41.07142857142857,51.42857142857143,
2024-10-06 23:59:59.999999999,45.535714285714285,50.357142857142854,
2024-10-13 23:59:59.999999999,50.0,42.5,
2024-10-20 23:59:59.999999999,40.848214285714285,45.982142857142854,
2024-10-27 23:59:59.999999999,35.267857142857146,46.25,
2024-11-03 23:59:59.999999999,29.017857142857142,49.017857142857146,
2024-11-10 23:59:59.999999999,34.375,48.57142857142857,
2024-11-17 23:59:59.999999999,31.696428571428573,46.160714285714285,
2024-11-24 23:59:59.999999999,30.357142857142858,45.80357142857143,
2024-12-01 23:59:59.999999999,28.571428571428573,46.875,
2024-12-08 23:59:59.999999999,27.232142857142858,44.017857142857146,
2024-12-15 23:59:59.999999999,32.142857142857146,50.80357142857143,
2024-12-22 23:59:59.999999999,38.169642857142854,49.19642857142857,
2024-12-29 23:59:59.999999999,43.30357142857143,48.125,
2025-01-05 23:59:59.999999999,43.75,48.125,
2025-01-12 23:59:59.999999999,42.857142857142854,44.55357142857143,
2025-01-19 23:59:59.999999999,40.625,41.875,
2025-01-26 23:59:59.999999999,48.214285714285715,42.94642857142857,
2025-02-02 23:59:59.999999999,45.982142857142854,44.375,
