week_end,avg_price_prod,avg_price_term,log_price_prod,log_price_term,NASCDI,NASCDI_pos,NASCDI_neg
2015-09-06,40.357142857142854,40.625,3.6977684015311825,3.7043836406499016,112.0803483308305,82.68732735032295,82.25366507288952
2015-09-13,32.36607142857143,41.69642857142857,3.4771106959936806,3.7304154793678483,110.1767286689604,82.68732735032295,84.15728473475963
2015-09-20,32.67857142857143,41.875,3.4867195551003176,3.7346889901452305,109.30053364121976,82.68732735032295,85.03347976250026
2015-09-27,29.6875,41.160714285714285,3.39072608179486,3.7174842646955994,111.12056321089077,84.50735691999395,85.03347976250026
2015-10-04,32.142857142857146,42.5,3.470190253149107,3.7495040759303713,108.89688404548572,84.50735691999395,87.25715892790531
2015-10-11,33.035714285714285,44.732142857142854,3.497589227337221,3.800692322783816,110.40129763556284,86.01177051007107,87.25715892790531
2015-10-18,30.803571428571427,41.785714285714285,3.427630638730311,3.732554517616598,109.87869565065752,86.01177051007107,87.77976091281063
2015-10-25,33.92857142857143,37.5,3.524257474419383,3.624340932976365,110.37544385292638,86.50851871233994,87.77976091281063
2015-11-01,34.375,40.892857142857146,3.5373295559867355,3.710955405813136,125.6132773487858,101.74635220819935,87.77976091281063
2015-11-08,33.035714285714285,37.142857142857146,3.497589227337221,3.6147714819602146,111.9297166786513,101.74635220819935,101.46332158294513
2015-11-15,26.785714285714285,36.25,3.287868696355152,3.590439381300684,113.16800806659045,102.9846435961385,101.46332158294513
2015-11-22,31.696428571428573,37.67857142857143,3.456204011174367,3.629091535734963,110.09597497976112,102.9846435961385,104.53535466977445
2015-11-29,31.25,37.767857142857146,3.4420193761824107,3.6314584007452293,111.74421674301672,104.6328853593941,104.53535466977445
2015-12-06,31.25,36.160714285714285,3.4420193761824107,3.58797328880549,110.08483992042908,104.6328853593941,106.1947314923621
2015-12-13,29.464285714285715,34.375,3.383178876159477,3.5373295559867355,114.04344727322818,108.5914927121932,106.1947314923621
2015-12-20,27.678571428571427,34.375,3.320658519178143,3.5373295559867355,112.88160759222562,108.5914927121932,107.35657117336466
2015-12-27,32.589285714285715,44.82142857142857,3.4839835752814428,3.80268634139068,114.63646757352136,110.34635269348894,107.35657117336466
2016-01-03,33.92857142857143,43.482142857142854,3.524257474419383,3.772350344781541,111.63255758225854,110.34635269348894,110.36048116462747
2016-01-10,31.25,38.92857142857143,3.4420193761824107,3.6617284650479855,110.62736125117574,110.34635269348894,111.36567749571027
2016-01-17,30.357142857142858,42.67857142857143,3.4130318393091583,3.7536969541904073,108.39717976637556,110.34635269348894,113.59585898051046
