week_end,avg_price_prod,avg_price_term,log_price_prod,log_price_term,NASCDI,NASCDI_pos,NASCDI_neg
2017-09-17,37.5,46.875,3.624340932976365,3.847484484290575,109.50444301711504,219.01372757810609,221.15597061438825
2017-09-24,38.482142857142854,46.875,3.6501943118026987,3.847484484290575,108.10911524575567,219.01372757810609,222.5512983857476
2017-10-01,35.535714285714285,46.875,3.570538226983389,3.847484484290575,106.60921836740148,219.01372757810609,224.0511952641018
2017-10-08,31.517857142857142,46.875,3.450554278632248,3.847484484290575,108.14065416678092,220.54516337748552,224.0511952641018
2017-10-15,31.875,49.107142857142854,3.46182200347859,3.8940044999254675,106.77145791184432,220.54516337748552,225.4203915190384
2017-10-22,31.607142857142858,50.0,3.4533831348327255,3.912023005428146,106.3598428183531,220.54516337748552,225.8320066125296
2017-10-29,32.589285714285715,50.0,3.4839835752814428,3.912023005428146,107.35562506053338,221.54094561966582,225.8320066125296
2017-11-05,30.669642857142858,50.0,3.423273333361355,3.912023005428146,110.3355720126963,224.52089257182874,225.8320066125296
2017-11-12,35.714285714285715,50.0,3.575550768806933,3.912023005428146,107.89272401147302,224.52089257182874,228.2748546137529
2017-11-19,37.5,50.0,3.624340932976365,3.912023005428146,108.66109509803655,225.28926365839226,228.2748546137529
2017-11-26,38.839285714285715,50.0,3.659432252787635,3.912023005428146,105.97601696133805,225.28926365839226,230.9599327504514
2017-12-03,40.17857142857143,50.0,3.693333804463317,3.912023005428146,107.0549969803488,226.36824367740303,230.9599327504514
2017-12-10,41.160714285714285,50.892857142857146,3.7174842646955994,3.929722582527547,115.45783768185932,234.77108437891354,230.9599327504514
2017-12-17,40.80357142857143,52.901785714285715,3.708769612593156,3.9684370947082375,116.04009508185638,235.3533417789106,230.9599327504514
2017-12-24,39.375,51.5625,3.6731310971457973,3.9427946640948996,110.13173808400698,235.3533417789106,236.8682897483008
2017-12-31,34.910714285714285,47.32142857142857,3.5527937816843167,3.8569632282451187,106.82206568842112,235.3533417789106,240.17796214388667
2018-09-16,34.375,53.125,3.5373295559867355,3.972647627244581,93.01295813050994,273.63966871259225,292.27339663547957
2018-09-23,34.375,53.125,3.5373295559867355,3.972647627244581,93.01295813050994,273.63966871259225,292.27339663547957
2018-09-30,34.375,59.375,3.5373295559867355,4.083873262354805,93.01295813050994,273.63966871259225,292.27339663547957
2018-10-07,40.625,62.05357142857143,3.7043836406499016,4.127998067263744,93.01295813050994,273.63966871259225,292.27339663547957
2018-10-14,42.63392857142857,63.839285714285715,3.752650381619736,4.156368764392959,93.01295813050994,273.63966871259225,292.27339663547957
2018-10-21,41.517857142857146,65.625,3.7261236272863076,4.183956720911787,93.01295813050994,273.63966871259225,292.27339663547957
2018-10-28,40.625,62.05357142857143,3.7043836406499016,4.127998067263744,93.01295813050994,273.63966871259225,292.27339663547957
2018-11-04,40.625,63.839285714285715,3.7043836406499016,4.156368764392959,93.01295813050994,273.63966871259225,292.27339663547957
2018-11-11,40.625,50.44642857142857,3.7043836406499016,3.920911952845392,93.01295813050994,273.63966871259225,292.27339663547957
2018-11-18,40.625,49.55357142857143,3.7043836406499016,3.9030543354453857,93.01295813050994,273.63966871259225,292.27339663547957
2018-11-25,41.294642857142854,49.107142857142854,3.720732778651431,3.8940044999254675,93.01295813050994,273.63966871259225,292.27339663547957
2018-12-02,43.30357142857143,51.785714285714285,3.768235112636434,3.9471143252394163,93.01295813050994,273.63966871259225,292.27339663547957
2018-12-09,41.07142857142857,48.035714285714285,3.715312711182092,3.8719447818607353,93.01295813050994,273.63966871259225,292.27339663547957
2018-12-16,40.625,46.785714285714285,3.7043836406499016,3.8455779060199933,93.01295813050994,273.63966871259225,292.27339663547957
2018-12-23,39.285714285714285,46.42857142857143,3.670860948611258,3.8379150332744243,93.01295813050994,273.63966871259225,292.27339663547957
2018-12-30,37.5,44.642857142857146,3.624340932976365,3.798694320121143,93.01295813050994,273.63966871259225,292.27339663547957
2019-01-06,37.5,47.32142857142857,3.624340932976365,3.8569632282451187,93.01295813050994,273.63966871259225,292.27339663547957
2019-09-15,60.0,46.875,4.0943445622221,3.847484484290575,107.05026803725676,312.6479331544182,317.2443511705587
2019-09-22,60.0,46.875,4.0943445622221,3.847484484290575,109.14837959337872,314.74604471054016,317.2443511705587
2019-09-29,60.0,59.375,4.0943445622221,4.083873262354805,109.26795619781862,314.86562131498005,317.2443511705587
2019-10-06,60.0,59.375,4.0943445622221,4.083873262354805,103.37733461995798,314.86562131498005,323.13497274841933
2019-10-13,60.0,59.375,4.0943445622221,4.083873262354805,93.01295813050994,314.86562131498005,333.49934923786736
2019-10-20,60.0,59.375,4.0943445622221,4.083873262354805,93.01295813050994,314.86562131498005,333.49934923786736
2019-10-27,60.0,59.375,4.0943445622221,4.083873262354805,93.01295813050994,314.86562131498005,333.49934923786736
2019-11-03,60.0,59.375,4.0943445622221,4.083873262354805,93.01295813050994,314.86562131498005,333.49934923786736
2019-11-10,60.0,59.375,4.0943445622221,4.083873262354805,93.01295813050994,314.86562131498005,333.49934923786736
2019-11-17,60.0,59.375,4.0943445622221,4.083873262354805,93.01295813050994,314.86562131498005,333.49934923786736
2019-11-24,60.0,59.375,4.0943445622221,4.083873262354805,93.01295813050994,314.86562131498005,333.49934923786736
2019-12-01,60.0,59.375,4.0943445622221,4.083873262354805,93.01295813050994,314.86562131498005,333.49934923786736
2019-12-08,60.0,60.267857142857146,4.0943445622221,4.098798912571481,93.01295813050994,314.86562131498005,333.49934923786736
2019-12-15,60.0,68.30357142857143,4.0943445622221,4.223962055525487,93.01295813050994,314.86562131498005,333.49934923786736
2019-12-22,60.0,65.625,4.0943445622221,4.183956720911787,93.01295813050994,314.86562131498005,333.49934923786736
2019-12-29,60.0,65.17857142857143,4.0943445622221,4.177130755841388,93.01295813050994,314.86562131498005,333.49934923786736
2020-01-05,60.0,53.57142857142857,4.0943445622221,3.9810158769150976,93.01295813050994,314.86562131498005,333.49934923786736
2020-09-20,48.958333333333336,66.07142857142857,3.8909695962303137,4.190736407897167,93.01295813050994,368.03953666829733,386.67326459118453
2020-09-27,45.75892857142857,62.5,3.8233869327115144,4.135166556742356,93.01295813050994,368.03953666829733,386.67326459118453
2020-10-04,41.07142857142857,70.53571428571429,3.715312711182092,4.256119167160018,93.01295813050994,368.03953666829733,386.67326459118453
2020-10-11,36.830357142857146,63.392857142857146,3.6063224274736867,4.149351191734312,93.01295813050994,368.03953666829733,386.67326459118453
2020-10-18,43.526785714285715,70.53571428571429,3.773376512136853,4.256119167160018,93.01295813050994,368.03953666829733,386.67326459118453
2020-10-25,46.875,73.21428571428571,3.847484484290575,4.29339056195725,93.01295813050994,368.03953666829733,386.67326459118453
2020-11-01,47.767857142857146,68.30357142857143,3.8663529685949576,4.223962055525487,93.01295813050994,368.03953666829733,386.67326459118453
2020-11-08,47.99107142857143,68.75,3.871014981700769,4.230476736546681,93.01295813050994,368.03953666829733,386.67326459118453
2020-11-15,50.825892857142854,75.0,3.9284059266428,4.31748811353631,93.01295813050994,368.03953666829733,386.67326459118453
2020-11-22,53.10267857142857,71.42857142857143,3.972227370882018,4.268697949366879,93.01295813050994,368.03953666829733,386.67326459118453
2020-11-29,54.910714285714285,66.96428571428571,4.005708489505469,4.204159428229307,93.01295813050994,368.03953666829733,386.67326459118453
2020-12-06,56.473214285714285,66.07142857142857,4.033766442300626,4.190736407897167,93.01295813050994,368.03953666829733,386.67326459118453
2020-12-13,55.089285714285715,66.07142857142857,4.008955245604339,4.190736407897167,93.01295813050994,368.03953666829733,386.67326459118453
2020-12-20,56.25,69.64285714285714,4.029806041084529,4.2433801413825885,93.01295813050994,368.03953666829733,386.67326459118453
2020-12-27,56.25,68.75,4.029806041084529,4.230476736546681,93.01295813050994,368.03953666829733,386.67326459118453
2021-01-03,56.25,72.32142857142857,4.029806041084529,4.281120469365436,102.99782581465554,378.02440435244296,386.67326459118453
