week_end,avg_price_prod,avg_price_term,log_price_prod,log_price_term,NASCDI,NASCDI_pos,NASCDI_neg
2015-09-06,52.67857142857143,37.5,3.9642087585987165,3.624340932976365,112.0803483308305,82.68732735032295,82.25366507288952
2015-09-13,34.82142857142857,37.5,3.550232960822643,3.624340932976365,110.1767286689604,82.68732735032295,84.15728473475963
2015-09-20,35.9375,39.285714285714285,3.581781318557569,3.670860948611258,109.30053364121976,82.68732735032295,85.03347976250026
2015-09-27,42.1875,45.089285714285715,3.7421239686327485,3.808644650974311,111.12056321089077,84.50735691999395,85.03347976250026
2015-10-04,44.642857142857146,47.098214285714285,3.798694320121143,3.8522350870491726,108.89688404548572,84.50735691999395,87.25715892790531
2015-10-11,43.30357142857143,56.69642857142857,3.768235112636434,4.037711220591643,110.40129763556284,86.01177051007107,87.25715892790531
2015-10-18,37.94642857142857,59.375,3.636175390623368,4.083873262354805,109.87869565065752,86.01177051007107,87.77976091281063
2015-10-25,46.42857142857143,55.80357142857143,3.8379150332744243,4.021837871435353,110.37544385292638,86.50851871233994,87.77976091281063
2015-11-01,44.19642857142857,57.36607142857143,3.7886439842676416,4.049453038468326,125.6132773487858,101.74635220819935,87.77976091281063
2015-11-08,43.75,56.69642857142857,3.7784916128036232,4.037711220591643,111.9297166786513,101.74635220819935,101.46332158294513
2015-11-15,37.94642857142857,54.24107142857143,3.636175390623368,3.9934383969136547,113.16800806659045,102.9846435961385,101.46332158294513
2015-11-22,40.401785714285715,55.13392857142857,3.698873984838932,4.009765290201083,110.09597497976112,102.9846435961385,104.53535466977445
2015-11-29,39.955357142857146,51.785714285714285,3.6877627594138613,3.9471143252394163,111.74421674301672,104.6328853593941,104.53535466977445
2015-12-06,38.169642857142854,51.5625,3.642040510075766,3.9427946640948996,110.08483992042908,104.6328853593941,106.1947314923621
2015-12-13,41.07142857142857,51.5625,3.715312711182092,3.9427946640948996,114.04344727322818,108.5914927121932,106.1947314923621
