market,variety,grade,param,coef,se_OLS,p_OLS,t_HAC,se_HAC,p_HAC,n_obs,file
Shopian,Delicious,A,p_L1,-0.0039187162337671185,0.002573178510715555,0.13145031937784138,-2.0611182939663033,0.0019012573151374807,0.04231215008818545,110,weekly_model_Shopian_Delicious_A_posneg.csv
Shopian,Delicious,A,x_L1,0.22183050608403615,0.07924079835997785,0.006319082739518535,2.7013074044993917,0.08211968238585048,0.008318318925872136,110,weekly_model_Shopian_Delicious_A_posneg.csv
Shopian,Delicious,A,y_L1,-0.24802445479891874,0.09574211208470047,0.011254137115500492,-3.037051932593629,0.08166618823245046,0.0031621913364559082,110,weekly_model_Shopian_Delicious_A_posneg.csv
Shopian,Delicious,B,const,-0.10205475819017587,0.18790589631750015,0.5884546712690104,-0.6305048318388452,0.16186197636667868,0.5300362521054496,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dn_L0,0.01186220675445305,0.002625041619392566,1.970327107104426e-05,3.2898398282934025,0.003605709509756451,0.0014542215440289461,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dn_L1,-0.0031518370689373795,0.003708870259399773,0.3977900414059343,-1.4154045917137505,0.0022268099788493568,0.16056106606509837,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dn_L2,-0.0029385744647675493,0.002708722872199215,0.281017231817979,-1.6485152036365958,0.0017825583035480082,0.10289567753508898,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dn_L3,0.0019078176696138982,0.002813741244952478,0.4995691812607487,1.15238090665228,0.0016555443244510159,0.2523578414552422,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dn_L4,-0.0006926975537875155,0.0028247703966216226,0.8068682938468711,-0.9418189525473893,0.0007354890787809466,0.34892347608380303,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dp_L0,-0.007329516846910256,0.0023721962598313483,0.002698406997846102,-2.123304258388143,0.0034519390322677013,0.036601530446939944,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dp_L1,0.0031191755880665304,0.003467097576577147,0.3708185659689869,1.552383800164552,0.0020092812020686504,0.12424288635018353,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dp_L2,0.004581623553442188,0.0025791608429385844,0.07920338572380475,2.9596164811527426,0.0015480463710817317,0.003978863258616314,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dp_L3,-0.0032285972922671364,0.002789381378511268,0.25028911653849734,-2.0357581331233683,0.0015859434574939661,0.044852421614491086,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dp_L4,0.001413175895359288,0.002835964427759709,0.6195409372689737,1.5651085251319292,0.0009029251790959134,0.12122991202895475,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dx_L0,0.7346033954770356,0.09656423731460151,3.269627012111617e-11,5.165265325546566,0.1422198762653694,1.5331904726430045e-06,110,weekly_model_Shopian_Delicious_B_posneg.csv
