sim,spearman_vs_baseline,kendall_vs_baseline,mean_abs_diff
964,1.0,0.9999999999999998,0.018683342382414418
965,1.0,0.9999999999999998,0.020902198012196643
966,1.0,0.9999999999999998,0.009647978707368575
967,1.0,0.9999999999999998,0.014287612196974775
968,1.0,0.9999999999999998,0.04373839864171278
969,1.0,0.9999999999999998,0.024686158884586862
970,1.0,0.9999999999999998,0.012046951178593023
971,1.0,0.9999999999999998,0.02276988318150392
972,1.0,0.9999999999999998,0.029414208751581558
973,1.0,0.9999999999999998,0.01784333059358352
974,1.0,0.9999999999999998,0.014648283025703895
975,1.0,0.9999999999999998,0.00760076004287441
976,1.0,0.9999999999999998,0.016743513006105708
977,1.0,0.9999999999999998,0.02606522047234853
978,1.0,0.9999999999999998,0.02947505863934541
979,1.0,0.9999999999999998,0.008013526622393817
980,1.0,0.9999999999999998,0.009438686086831391
981,1.0,0.9999999999999998,0.013962794030433281
982,1.0,0.9999999999999998,0.015251007912418964
983,1.0,0.9999999999999998,0.020067940158805503
984,1.0,0.9999999999999998,0.0059382790097650615
985,1.0,0.9999999999999998,0.012216991185822805
986,1.0,0.9999999999999998,0.007726771443801454
987,1.0,0.9999999999999998,0.011501160489574128
988,1.0,0.9999999999999998,0.012644874743194437
989,1.0,0.9999999999999998,0.03508267313751481
990,1.0,0.9999999999999998,0.009323907738287257
991,1.0,0.9999999999999998,0.025409655366708285
992,1.0,0.9999999999999998,0.031210134346220685
993,1.0,0.9999999999999998,0.00764550447731871
994,1.0,0.9999999999999998,0.02319290392313785
995,1.0,0.9999999999999998,0.022941842042000518
996,1.0,0.9999999999999998,0.011438171126160218
997,1.0,0.9999999999999998,0.037860863536870105
998,1.0,0.9999999999999998,0.01935821993000479
999,1.0,0.9999999999999998,0.04178216434055119
1000,1.0,0.9999999999999998,0.006232398251999179
1001,1.0,0.9999999999999998,0.02010984077018379
1002,1.0,0.9999999999999998,0.013722834928385733
1003,1.0,0.9999999999999998,0.016539874318477935
1004,1.0,0.9999999999999998,0.011503618997092839
1005,1.0,0.9999999999999998,0.006767980173687932
1006,1.0,0.9999999999999998,0.01331343869891334
1007,1.0,0.9999999999999998,0.04468178188671697
1008,1.0,0.9999999999999998,0.03602815973970587
1009,1.0,0.9999999999999998,0.0043526130466563576
1010,1.0,0.9999999999999998,0.032939322231609294
1011,1.0,0.9999999999999998,0.013903791085762611
1012,1.0,0.9999999999999998,0.010504551691277675
1013,1.0,0.9999999999999998,0.010042616009768843
1014,1.0,0.9999999999999998,0.005691298612471557
1015,1.0,0.9999999999999998,0.010758191799895456
1016,1.0,0.9999999999999998,0.017276434841275175
1017,1.0,0.9999999999999998,0.024641126410672308
1018,1.0,0.9999999999999998,0.016931785615009437
1019,1.0,0.9999999999999998,0.019559138326240705
1020,1.0,0.9999999999999998,0.008751033624025031
1021,1.0,0.9999999999999998,0.016256696352644685
1022,1.0,0.9999999999999998,0.010522019590806307
1023,1.0,0.9999999999999998,0.01985410231958954
1024,1.0,0.9999999999999998,0.02070415299342939
1025,1.0,0.9999999999999998,0.014008600632515293
1026,1.0,0.9999999999999998,0.02916226854209953
1027,1.0,0.9999999999999998,0.008056143345112107
1028,1.0,0.9999999999999998,0.0169980049253197
1029,1.0,0.9999999999999998,0.00910497400278041
1030,1.0,0.9999999999999998,0.007912193426599178
1031,1.0,0.9999999999999998,0.03329931110642934
1032,1.0,0.9999999999999998,0.01882318520211708
1033,1.0,0.9999999999999998,0.015262657602323343
1034,1.0,0.9999999999999998,0.0216961671990192
1035,1.0,0.9999999999999998,0.0163650419927978
1036,1.0,0.9999999999999998,0.015073793549481018
1037,1.0,0.9999999999999998,0.017730170188172592
1038,1.0,0.9999999999999998,0.03695233931399411
1039,1.0,0.9999999999999998,0.01213982443000581
1040,1.0,0.9999999999999998,0.025452313982025167
1041,1.0,0.9999999999999998,0.005518088074466881
1042,1.0,0.9999999999999998,0.02302056788930095
1043,1.0,0.9999999999999998,0.01289928824713761
1044,1.0,0.9999999999999998,0.009253316553055765
1045,1.0,0.9999999999999998,0.025095788852497275
1046,1.0,0.9999999999999998,0.017226949989616512
1047,1.0,0.9999999999999998,0.00757896175767165
1048,1.0,0.9999999999999998,0.020314528404236323
1049,1.0,0.9999999999999998,0.01086826210650392
1050,1.0,0.9999999999999998,0.008801672728359577
1051,1.0,0.9999999999999998,0.01654091501723074
1052,1.0,0.9999999999999998,0.01908136651700206
1053,1.0,0.9999999999999998,0.012296512965132317
1054,1.0,0.9999999999999998,0.022372831737951362
1055,1.0,0.9999999999999998,0.008257695795144328
1056,1.0,0.9999999999999998,0.012870721046039216
1057,1.0,0.9999999999999998,0.03527181736873327
1058,1.0,0.9999999999999998,0.03359142056723963
1059,1.0,0.9999999999999998,0.012129249409826348
1060,1.0,0.9999999999999998,0.011683470185885933
1061,1.0,0.9999999999999998,0.008232680642122792
1062,1.0,0.9999999999999998,0.011729714633448046
1063,1.0,0.9999999999999998,0.007647423060358559
1064,1.0,0.9999999999999998,0.018007901407845923
1065,1.0,0.9999999999999998,0.025908560648591393
1066,1.0,0.9999999999999998,0.021433494740109353
1067,1.0,0.9999999999999998,0.011984150652761226
1068,1.0,0.9999999999999998,0.007521772995572572
1069,1.0,0.9999999999999998,0.014994890839304158
1070,1.0,0.9999999999999998,0.030289879039357898
1071,1.0,0.9999999999999998,0.006680256697955522
1072,1.0,0.9999999999999998,0.015541678150192549
1073,1.0,0.9999999999999998,0.023353363305555985
1074,1.0,0.9999999999999998,0.026538314051357495
1075,1.0,0.9999999999999998,0.042355448345720845
1076,1.0,0.9999999999999998,0.01826567452857282
1077,1.0,0.9999999999999998,0.020027929655224777
1078,1.0,0.9999999999999998,0.028426833907903848
1079,1.0,0.9999999999999998,0.012508528764466731
1080,1.0,0.9999999999999998,0.00765699111636689
1081,1.0,0.9999999999999998,0.023754056509161174
1082,1.0,0.9999999999999998,0.016230067123568087
1083,1.0,0.9999999999999998,0.02570280716782842
1084,1.0,0.9999999999999998,0.024135950763843242
1085,1.0,0.9999999999999998,0.011637694839219219
1086,1.0,0.9999999999999998,0.011676096379551984
1087,1.0,0.9999999999999998,0.007967546996487058
1088,1.0,0.9999999999999998,0.03496191024970323
1089,1.0,0.9999999999999998,0.03593600986933715
1090,1.0,0.9999999999999998,0.025770897096853963
1091,1.0,0.9999999999999998,0.033371949477892855
1092,1.0,0.9999999999999998,0.0218183441608657
1093,1.0,0.9999999999999998,0.031576914422548466
1094,1.0,0.9999999999999998,0.013467660980255439
1095,1.0,0.9999999999999998,0.025937492534263203
1096,1.0,0.9999999999999998,0.016485233618714852
1097,1.0,0.9999999999999998,0.014513394189478675
1098,1.0,0.9999999999999998,0.013965147690472385
1099,1.0,0.9999999999999998,0.020343876364044076
1100,1.0,0.9999999999999998,0.030077166246976275
1101,1.0,0.9999999999999998,0.023228742023976935
1102,1.0,0.9999999999999998,0.009478210541497334
1103,1.0,0.9999999999999998,0.02018150720207465
1104,1.0,0.9999999999999998,0.04081632825653097
1105,1.0,0.9999999999999998,0.009271261571660375
1106,1.0,0.9999999999999998,0.02465358696162872
1107,1.0,0.9999999999999998,0.02475694533065948
1108,1.0,0.9999999999999998,0.028167525686683195
1109,1.0,0.9999999999999998,0.020740297805585298
1110,1.0,0.9999999999999998,0.02971592137698742
1111,1.0,0.9999999999999998,0.008407068517171663
1112,1.0,0.9999999999999998,0.031683704527712644
1113,1.0,0.9999999999999998,0.02530834759808063
1114,1.0,0.9999999999999998,0.024187655124379648
1115,1.0,0.9999999999999998,0.012327769488024984
1116,1.0,0.9999999999999998,0.04117272629240551
1117,1.0,0.9999999999999998,0.012729624100049318
1118,1.0,0.9999999999999998,0.019468509706712593
1119,1.0,0.9999999999999998,0.015040024893286055
1120,1.0,0.9999999999999998,0.009619817368097555
1121,1.0,0.9999999999999998,0.01825908194707429
1122,1.0,0.9999999999999998,0.020155555848775264
1123,1.0,0.9999999999999998,0.03605780523461208
1124,1.0,0.9999999999999998,0.013501435307908219
1125,1.0,0.9999999999999998,0.010826869419546727
1126,1.0,0.9999999999999998,0.01290978036504671
1127,1.0,0.9999999999999998,0.015744922430318845
1128,1.0,0.9999999999999998,0.021580260545592964
1129,1.0,0.9999999999999998,0.018081023795431382
1130,1.0,0.9999999999999998,0.016252463562840352
1131,1.0,0.9999999999999998,0.025160559716428513
1132,1.0,0.9999999999999998,0.03328419167789363
1133,1.0,0.9999999999999998,0.02192149917256024
1134,1.0,0.9999999999999998,0.016267732595218055
1135,1.0,0.9999999999999998,0.009154562452242894
1136,1.0,0.9999999999999998,0.035549314929400035
1137,1.0,0.9999999999999998,0.025489079991125076
1138,1.0,0.9999999999999998,0.019501360595757064
1139,1.0,0.9999999999999998,0.015201848023747307
1140,1.0,0.9999999999999998,0.016105881485070674
1141,1.0,0.9999999999999998,0.03359199225627606
1142,1.0,0.9999999999999998,0.0200848515120107
1143,1.0,0.9999999999999998,0.015366617644296705
1144,1.0,0.9999999999999998,0.02775166304806531
1145,1.0,0.9999999999999998,0.02810907468921329
1146,1.0,0.9999999999999998,0.014173430374542155
1147,1.0,0.9999999999999998,0.025145453482298838
1148,1.0,0.9999999999999998,0.018115958071926827
1149,1.0,0.9999999999999998,0.0037869992513604386
1150,1.0,0.9999999999999998,0.023013911099797342
1151,1.0,0.9999999999999998,0.019133109982024395
1152,1.0,0.9999999999999998,0.027942992481229993
1153,1.0,0.9999999999999998,0.03909324723681145
1154,1.0,0.9999999999999998,0.005489952444912911
1155,1.0,0.9999999999999998,0.010614197988583929
1156,1.0,0.9999999999999998,0.03131438093996109
1157,1.0,0.9999999999999998,0.011142538195043843
1158,1.0,0.9999999999999998,0.004018796884593147
1159,1.0,0.9999999999999998,0.012428493809055391
1160,1.0,0.9999999999999998,0.007893336464682064
1161,1.0,0.9999999999999998,0.008908451352635044
1162,1.0,0.9999999999999998,0.014293298486145842
1163,1.0,0.9999999999999998,0.017839224264361644
1164,1.0,0.9999999999999998,0.026125448602365396
1165,1.0,0.9999999999999998,0.011138037491604628
1166,1.0,0.9999999999999998,0.029884211711584736
1167,1.0,0.9999999999999998,0.01659338270965706
1168,1.0,0.9999999999999998,0.035070997260347195
1169,1.0,0.9999999999999998,0.005315730126314908
1170,1.0,0.9999999999999998,0.01161928636879736
1171,1.0,0.9999999999999998,0.023433652716234835
1172,1.0,0.9999999999999998,0.015770546764630577
1173,1.0,0.9999999999999998,0.022657938722746795
1174,1.0,0.9999999999999998,0.019010398199923097
1175,1.0,0.9999999999999998,0.022087837977176256
1176,1.0,0.9999999999999998,0.011461601253776932
1177,1.0,0.9999999999999998,0.00912584161944189
1178,1.0,0.9999999999999998,0.019441432740268244
1179,1.0,0.9999999999999998,0.023903144860634523
1180,1.0,0.9999999999999998,0.03570542371119912
1181,0.9761904761904763,0.9285714285714285,0.03782789678950073
1182,1.0,0.9999999999999998,0.018981215017776158
1183,1.0,0.9999999999999998,0.04534244868830266
1184,1.0,0.9999999999999998,0.006160202290553349
1185,1.0,0.9999999999999998,0.019579720490938958
1186,1.0,0.9999999999999998,0.02717426380706573
1187,1.0,0.9999999999999998,0.040946391569413584
1188,1.0,0.9999999999999998,0.010784581778622356
1189,1.0,0.9999999999999998,0.012263570975459506
1190,1.0,0.9999999999999998,0.010497153381967696
1191,1.0,0.9999999999999998,0.007412328025605916
1192,1.0,0.9999999999999998,0.012817212969062498
1193,1.0,0.9999999999999998,0.016491634668343108
1194,1.0,0.9999999999999998,0.02861123682552434
1195,1.0,0.9999999999999998,0.013313377988959797
1196,1.0,0.9999999999999998,0.0270361130090706
1197,1.0,0.9999999999999998,0.008069008633353393
1198,1.0,0.9999999999999998,0.01327586491811679
1199,1.0,0.9999999999999998,0.029397962858426385
1200,1.0,0.9999999999999998,0.014605437459636168
1201,1.0,0.9999999999999998,0.020709381810805123
1202,1.0,0.9999999999999998,0.010634023764709337
1203,1.0,0.9999999999999998,0.015452802755662916
1204,1.0,0.9999999999999998,0.020834751816360346
1205,1.0,0.9999999999999998,0.017063759990730835
1206,0.9761904761904763,0.9285714285714285,0.036953021549928196
1207,1.0,0.9999999999999998,0.014045256891526373
1208,1.0,0.9999999999999998,0.011292136766783388
1209,1.0,0.9999999999999998,0.017367267840406868
1210,1.0,0.9999999999999998,0.006776276061071458
1211,1.0,0.9999999999999998,0.012619655176204746
1212,1.0,0.9999999999999998,0.020318065284882773
1213,1.0,0.9999999999999998,0.013618503899248749
1214,1.0,0.9999999999999998,0.025186779698231368
1215,1.0,0.9999999999999998,0.04070597591944381
1216,1.0,0.9999999999999998,0.010578085088075256
1217,1.0,0.9999999999999998,0.013591129973972771
1218,1.0,0.9999999999999998,0.014489301583457709
1219,1.0,0.9999999999999998,0.018061518800623545
1220,1.0,0.9999999999999998,0.0154693211272205
1221,1.0,0.9999999999999998,0.015390173535354261
1222,1.0,0.9999999999999998,0.014339828521149588
1223,1.0,0.9999999999999998,0.021011503112804093
1224,1.0,0.9999999999999998,0.022923930914063112
1225,1.0,0.9999999999999998,0.015562721441601833
1226,1.0,0.9999999999999998,0.00935950909333301
1227,1.0,0.9999999999999998,0.015002856506377567
1228,1.0,0.9999999999999998,0.032185838396490675
1229,1.0,0.9999999999999998,0.011701942369304143
1230,1.0,0.9999999999999998,0.011517969333011323
1231,1.0,0.9999999999999998,0.011945274236497841
1232,1.0,0.9999999999999998,0.024844359243768495
1233,1.0,0.9999999999999998,0.00796739749124982
1234,1.0,0.9999999999999998,0.004936336159594608
1235,1.0,0.9999999999999998,0.029361467716410454
1236,1.0,0.9999999999999998,0.019750584728721564
1237,1.0,0.9999999999999998,0.024200202165072203
1238,1.0,0.9999999999999998,0.00948132323215043
1239,1.0,0.9999999999999998,0.040061321143338
1240,1.0,0.9999999999999998,0.021105250265435242
1241,1.0,0.9999999999999998,0.008060337662843517
1242,1.0,0.9999999999999998,0.012396443242946531
1243,1.0,0.9999999999999998,0.03502462694546791
1244,1.0,0.9999999999999998,0.018969702204379026
1245,1.0,0.9999999999999998,0.012764824460451657
1246,1.0,0.9999999999999998,0.02092341800684218
1247,1.0,0.9999999999999998,0.024108569002026257
1248,1.0,0.9999999999999998,0.022697530941014822
1249,1.0,0.9999999999999998,0.024419478949833803
1250,1.0,0.9999999999999998,0.03768150771243902
1251,1.0,0.9999999999999998,0.026274605728511556
1252,1.0,0.9999999999999998,0.020782577891885125
1253,1.0,0.9999999999999998,0.03620221026925483
1254,1.0,0.9999999999999998,0.04419718452418464
1255,1.0,0.9999999999999998,0.018216180594061347
1256,1.0,0.9999999999999998,0.02813199829883449
1257,1.0,0.9999999999999998,0.022375125304859203
1258,1.0,0.9999999999999998,0.011123150383975246
1259,1.0,0.9999999999999998,0.0080764435386292
1260,1.0,0.9999999999999998,0.008596979143851442
1261,1.0,0.9999999999999998,0.017653329135125982
1262,1.0,0.9999999999999998,0.03129857219007605
1263,1.0,0.9999999999999998,0.03251059278760345
1264,1.0,0.9999999999999998,0.004420149451896428
1265,1.0,0.9999999999999998,0.015154569467597183
1266,1.0,0.9999999999999998,0.028976599494275813
1267,1.0,0.9999999999999998,0.023532027243067778
1268,1.0,0.9999999999999998,0.007062350111551319
1269,1.0,0.9999999999999998,0.009390255102857813
1270,1.0,0.9999999999999998,0.012080380670101948
1271,1.0,0.9999999999999998,0.007800206385515471
1272,1.0,0.9999999999999998,0.011705470262606668
1273,1.0,0.9999999999999998,0.016418907737627636
1274,1.0,0.9999999999999998,0.008479265440702835
1275,1.0,0.9999999999999998,0.03985026904895252
1276,1.0,0.9999999999999998,0.015132540558906747
1277,1.0,0.9999999999999998,0.0061418859036482115
1278,1.0,0.9999999999999998,0.03097858944140744
1279,1.0,0.9999999999999998,0.02623360097319386
1280,1.0,0.9999999999999998,0.0121708095264206
1281,1.0,0.9999999999999998,0.010912691310360219
1282,1.0,0.9999999999999998,0.012507278298826426
1283,1.0,0.9999999999999998,0.03863567488416861
1284,1.0,0.9999999999999998,0.02135702080027551
1285,1.0,0.9999999999999998,0.007497962076736427
1286,1.0,0.9999999999999998,0.009914016185301203
1287,1.0,0.9999999999999998,0.014111825526191356
1288,1.0,0.9999999999999998,0.011928618483407337
1289,1.0,0.9999999999999998,0.014443289548604923
1290,1.0,0.9999999999999998,0.029622518942287825
1291,1.0,0.9999999999999998,0.005371184267565554
1292,1.0,0.9999999999999998,0.011893593606266961
1293,1.0,0.9999999999999998,0.024373837357548625
1294,1.0,0.9999999999999998,0.02288895112867384
1295,1.0,0.9999999999999998,0.01375588310790865
1296,1.0,0.9999999999999998,0.03606790492431968
1297,1.0,0.9999999999999998,0.009288816571802312
1298,1.0,0.9999999999999998,0.027304743683136942
1299,1.0,0.9999999999999998,0.021407465614244073
1300,1.0,0.9999999999999998,0.025961192095647408
1301,1.0,0.9999999999999998,0.02407377578173721
1302,1.0,0.9999999999999998,0.045905579799991034
1303,1.0,0.9999999999999998,0.03381231421279767
1304,1.0,0.9999999999999998,0.01125240756713021
1305,1.0,0.9999999999999998,0.03033001696437397
1306,1.0,0.9999999999999998,0.04024853001696144
1307,1.0,0.9999999999999998,0.030182318749304556
1308,1.0,0.9999999999999998,0.010475249305828473
1309,1.0,0.9999999999999998,0.0332365881716036
1310,1.0,0.9999999999999998,0.03979148012344868
1311,1.0,0.9999999999999998,0.035744043576190064
1312,1.0,0.9999999999999998,0.022785019040725392
1313,1.0,0.9999999999999998,0.013662581166547783
1314,1.0,0.9999999999999998,0.0051158962260950125
1315,1.0,0.9999999999999998,0.009487973570245493
1316,1.0,0.9999999999999998,0.006547718588534687
1317,1.0,0.9999999999999998,0.015290686019690879
1318,1.0,0.9999999999999998,0.01441648213416196
1319,1.0,0.9999999999999998,0.02631707149167456
1320,1.0,0.9999999999999998,0.006068212899704752
1321,1.0,0.9999999999999998,0.013547270638679228
1322,1.0,0.9999999999999998,0.033213029983164305
1323,1.0,0.9999999999999998,0.018187052203101156
1324,1.0,0.9999999999999998,0.01755275116162181
1325,1.0,0.9999999999999998,0.03297152792090913
1326,1.0,0.9999999999999998,0.015014740385756335
1327,1.0,0.9999999999999998,0.02434194596542047
1328,1.0,0.9999999999999998,0.010028314538422102
1329,1.0,0.9999999999999998,0.041665210976852766
1330,1.0,0.9999999999999998,0.02025064430813555
1331,1.0,0.9999999999999998,0.010946435812407507
1332,1.0,0.9999999999999998,0.011575514805941288
1333,1.0,0.9999999999999998,0.025117535201929518
1334,1.0,0.9999999999999998,0.008882161860342568
1335,1.0,0.9999999999999998,0.0042631646610854085
1336,1.0,0.9999999999999998,0.01986490974978023
1337,1.0,0.9999999999999998,0.00811531888431255
1338,1.0,0.9999999999999998,0.024505678969212456
1339,1.0,0.9999999999999998,0.01676085331115698
1340,1.0,0.9999999999999998,0.01219616011161069
1341,1.0,0.9999999999999998,0.02109323148013178
1342,1.0,0.9999999999999998,0.017400012887905728
1343,1.0,0.9999999999999998,0.03526422430156593
1344,1.0,0.9999999999999998,0.007973915928615752
1345,1.0,0.9999999999999998,0.006237322686688626
1346,1.0,0.9999999999999998,0.013829599806561066
1347,1.0,0.9999999999999998,0.017055986046279073
1348,0.9761904761904763,0.9285714285714285,0.04609048155243588
1349,1.0,0.9999999999999998,0.020095638446911958
1350,1.0,0.9999999999999998,0.028584846428949102
1351,1.0,0.9999999999999998,0.021912010375850673
1352,1.0,0.9999999999999998,0.03202898087810406
1353,1.0,0.9999999999999998,0.027054794516528723
1354,1.0,0.9999999999999998,0.009113847261714166
1355,1.0,0.9999999999999998,0.014422263168678354
1356,1.0,0.9999999999999998,0.004840446935620926
1357,1.0,0.9999999999999998,0.0087978149149157
1358,1.0,0.9999999999999998,0.0054744565669705425
1359,1.0,0.9999999999999998,0.006461411403859363
1360,1.0,0.9999999999999998,0.010703213889603817
1361,1.0,0.9999999999999998,0.014917714746583259
1362,1.0,0.9999999999999998,0.013244004632920366
1363,1.0,0.9999999999999998,0.008669612323405157
1364,1.0,0.9999999999999998,0.02682136509945105
1365,1.0,0.9999999999999998,0.0114077426016065
1366,1.0,0.9999999999999998,0.02060644021224685
1367,1.0,0.9999999999999998,0.014214340695250023
1368,1.0,0.9999999999999998,0.015146064233186186
1369,1.0,0.9999999999999998,0.009124815271990938
1370,1.0,0.9999999999999998,0.016112155286338685
1371,1.0,0.9999999999999998,0.03526310550955618
1372,1.0,0.9999999999999998,0.007668344140926001
1373,1.0,0.9999999999999998,0.033142300861486
1374,1.0,0.9999999999999998,0.01413360121211496
1375,1.0,0.9999999999999998,0.011261023972022631
1376,1.0,0.9999999999999998,0.024710464141675118
1377,1.0,0.9999999999999998,0.03509205434711699
1378,1.0,0.9999999999999998,0.02517822398270969
1379,1.0,0.9999999999999998,0.019748649935941776
1380,1.0,0.9999999999999998,0.04321594518911111
1381,1.0,0.9999999999999998,0.00928783428972469
1382,1.0,0.9999999999999998,0.0067352473282513425
1383,1.0,0.9999999999999998,0.005516669066135377
1384,1.0,0.9999999999999998,0.026285765908089995
1385,1.0,0.9999999999999998,0.007092351582499733
1386,1.0,0.9999999999999998,0.015422403934090528
1387,1.0,0.9999999999999998,0.024719178435841704
1388,1.0,0.9999999999999998,0.01255731210632803
1389,1.0,0.9999999999999998,0.012107070457274556
1390,1.0,0.9999999999999998,0.0017972663724804966
1391,1.0,0.9999999999999998,0.01695183926319005
1392,1.0,0.9999999999999998,0.00699421244647494
1393,1.0,0.9999999999999998,0.011139902013337824
1394,1.0,0.9999999999999998,0.00925656646573339
1395,1.0,0.9999999999999998,0.018008046228922693
1396,1.0,0.9999999999999998,0.04252652334346276
1397,1.0,0.9999999999999998,0.01291245830899735
1398,1.0,0.9999999999999998,0.01535521485253287
1399,1.0,0.9999999999999998,0.017141120877666553
1400,1.0,0.9999999999999998,0.00964734926417636
1401,1.0,0.9999999999999998,0.0074294446071600795
1402,1.0,0.9999999999999998,0.01700469976509887
1403,1.0,0.9999999999999998,0.043001798146311276
1404,1.0,0.9999999999999998,0.03181004682927784
1405,1.0,0.9999999999999998,0.015595685254260722
1406,1.0,0.9999999999999998,0.00902581619307944
1407,1.0,0.9999999999999998,0.013271737737876418
1408,1.0,0.9999999999999998,0.017309643037342767
1409,1.0,0.9999999999999998,0.017920871315237688
1410,1.0,0.9999999999999998,0.03155172844074358
1411,1.0,0.9999999999999998,0.04210910170623902
1412,1.0,0.9999999999999998,0.020897839413156996
1413,1.0,0.9999999999999998,0.007921102495711263
1414,1.0,0.9999999999999998,0.009778964846291434
1415,1.0,0.9999999999999998,0.017686277782501383
1416,1.0,0.9999999999999998,0.018456789852038108
1417,1.0,0.9999999999999998,0.011728562269371433
1418,1.0,0.9999999999999998,0.011483661656811327
1419,1.0,0.9999999999999998,0.007891348240095346
1420,1.0,0.9999999999999998,0.007149377818180161
1421,1.0,0.9999999999999998,0.010962220376442879
1422,1.0,0.9999999999999998,0.028028794743328506
1423,1.0,0.9999999999999998,0.016758994717463678
1424,1.0,0.9999999999999998,0.024942241631236685
1425,1.0,0.9999999999999998,0.019382065257217557
1426,1.0,0.9999999999999998,0.03399815581506645
1427,1.0,0.9999999999999998,0.009938239011393582
1428,1.0,0.9999999999999998,0.0285946625627476
1429,1.0,0.9999999999999998,0.014573048964851627
1430,1.0,0.9999999999999998,0.01645842369827688
1431,1.0,0.9999999999999998,0.009388600584730913
1432,1.0,0.9999999999999998,0.013517362219466922
1433,1.0,0.9999999999999998,0.005653514996613304
1434,1.0,0.9999999999999998,0.01236353162979479
1435,1.0,0.9999999999999998,0.004935895779629794
1436,1.0,0.9999999999999998,0.01858105686805237
1437,1.0,0.9999999999999998,0.011093857882707343
1438,1.0,0.9999999999999998,0.006343972339075035
1439,1.0,0.9999999999999998,0.008098810282546852
1440,1.0,0.9999999999999998,0.03547610419817508
1441,1.0,0.9999999999999998,0.01684691693692411
1442,1.0,0.9999999999999998,0.011078915984984561
1443,1.0,0.9999999999999998,0.013589978767846997
1444,1.0,0.9999999999999998,0.028491614393170148
1445,1.0,0.9999999999999998,0.008034742694089922
1446,1.0,0.9999999999999998,0.011910776801894327
1447,1.0,0.9999999999999998,0.005291140615459773
1448,1.0,0.9999999999999998,0.016856781323295107
1449,1.0,0.9999999999999998,0.011679637781291871
1450,1.0,0.9999999999999998,0.015218028924932375
1451,1.0,0.9999999999999998,0.006675731906221664
1452,1.0,0.9999999999999998,0.02001669949618886
1453,1.0,0.9999999999999998,0.015298096743897115
1454,1.0,0.9999999999999998,0.019878368674727212
1455,1.0,0.9999999999999998,0.014971099508262871
1456,1.0,0.9999999999999998,0.015008464623283362
1457,1.0,0.9999999999999998,0.026908931473094963
1458,1.0,0.9999999999999998,0.01648272031068028
1459,1.0,0.9999999999999998,0.013944934032390145
1460,1.0,0.9999999999999998,0.019246187221939062
1461,1.0,0.9999999999999998,0.010507223426570969
1462,1.0,0.9999999999999998,0.020564801619212522
1463,1.0,0.9999999999999998,0.005301895236538602
1464,1.0,0.9999999999999998,0.030033153381420985
1465,1.0,0.9999999999999998,0.018140832428891106
1466,1.0,0.9999999999999998,0.025998229017008517
1467,1.0,0.9999999999999998,0.0311225646322337
1468,1.0,0.9999999999999998,0.013920606940482375
1469,1.0,0.9999999999999998,0.02009637807741383
1470,1.0,0.9999999999999998,0.013769127563391867
1471,1.0,0.9999999999999998,0.01835503221978462
1472,1.0,0.9999999999999998,0.016366967301423743
1473,1.0,0.9999999999999998,0.010039038074838677
1474,1.0,0.9999999999999998,0.020243166287236353
1475,1.0,0.9999999999999998,0.025591480490216992
1476,1.0,0.9999999999999998,0.017989864442135683
1477,1.0,0.9999999999999998,0.01645763626693081
1478,1.0,0.9999999999999998,0.02171889695270534
1479,1.0,0.9999999999999998,0.013036024613031515
1480,1.0,0.9999999999999998,0.020445270587410837
1481,1.0,0.9999999999999998,0.012011278188353666
1482,1.0,0.9999999999999998,0.043176918551563456
1483,1.0,0.9999999999999998,0.013836069497916346
1484,1.0,0.9999999999999998,0.0344861542738841
1485,1.0,0.9999999999999998,0.013689641008835574
1486,1.0,0.9999999999999998,0.04131303320774589
1487,1.0,0.9999999999999998,0.01883123565544645
1488,1.0,0.9999999999999998,0.011050210641183715
1489,1.0,0.9999999999999998,0.01675892756678942
1490,1.0,0.9999999999999998,0.005163568970952298
1491,1.0,0.9999999999999998,0.013017872844850086
1492,1.0,0.9999999999999998,0.011720420979886466
1493,1.0,0.9999999999999998,0.016211209118250122
1494,1.0,0.9999999999999998,0.020582957727261604
1495,1.0,0.9999999999999998,0.030025766841149118
1496,1.0,0.9999999999999998,0.007133911598501359
1497,1.0,0.9999999999999998,0.01522186226316219
1498,1.0,0.9999999999999998,0.03379406493828414
1499,1.0,0.9999999999999998,0.014204659419411285
1500,1.0,0.9999999999999998,0.024609491825526568
1501,1.0,0.9999999999999998,0.01046756878054926
1502,1.0,0.9999999999999998,0.007250082584618102
1503,1.0,0.9999999999999998,0.013292350608146111
1504,1.0,0.9999999999999998,0.012517831394796217
1505,1.0,0.9999999999999998,0.015047889380507384
1506,1.0,0.9999999999999998,0.022536188352991968
1507,1.0,0.9999999999999998,0.007960158808497715
1508,1.0,0.9999999999999998,0.027388911830369463
1509,1.0,0.9999999999999998,0.025108441014602134
1510,1.0,0.9999999999999998,0.007417491200841522
1511,1.0,0.9999999999999998,0.014883765228501752
1512,1.0,0.9999999999999998,0.024577549294679202
1513,1.0,0.9999999999999998,0.033812188750046136
1514,1.0,0.9999999999999998,0.03228434927160367
1515,1.0,0.9999999999999998,0.013078343604260148
1516,1.0,0.9999999999999998,0.020147982052889972
1517,1.0,0.9999999999999998,0.029108798401632996
1518,1.0,0.9999999999999998,0.014379822964345958
1519,1.0,0.9999999999999998,0.023910289189690424
1520,1.0,0.9999999999999998,0.027821321654248776
1521,1.0,0.9999999999999998,0.007799371073453541
1522,1.0,0.9999999999999998,0.01730649924436877
